loan_id,application_id,customer_id,start_date,loan_duration_months,original_amount,interest_rate,current_status,remaining_balance
858,1398,577,2018-05-13,24,19700,17.13,Paid Off,0.0
859,1399,1630,2018-06-19,60,30900,11.97,Paid Off,0.0
860,1401,4343,2018-07-18,24,5800,21.16,Paid Off,0.0
861,1403,3644,2023-05-18,36,7300,16.57,Active,3896.11
862,1405,2972,2018-01-17,36,20100,21.09,Paid Off,0.0
863,1407,3336,2021-02-11,36,6100,12.19,Paid Off,0.0
864,1408,4239,2022-05-20,48,71300,12.58,Active,29413.23
865,1411,1488,2020-01-28,36,6700,21.15,Paid Off,0.0
866,1412,4763,2022-12-31,60,83500,10.6,Late,55265.78
867,1413,4247,2019-01-04,48,8400,17.33,Paid Off,0.0
868,1414,1971,2022-02-15,12,2600,15.72,Paid Off,0.0
869,1417,1685,2021-08-16,24,3900,9.9,Paid Off,0.0
870,1418,1384,2023-03-03,24,3500,14.12,Active,330.64
871,1419,1271,2022-11-16,60,36700,16.97,Active,25026.91
872,1420,827,2020-07-26,60,80800,19.43,Active,13891.94
873,1422,1862,2022-02-19,36,9500,17.89,Active,670.81
874,1425,1201,2020-08-18,48,31800,14.22,Paid Off,0.0
875,1426,4583,2021-11-05,24,20400,17.02,Paid Off,0.0
876,1427,3118,2019-12-24,12,3400,11.49,Paid Off,0.0
877,1428,260,2018-11-28,24,5700,13.26,Paid Off,0.0
878,1429,2786,2021-11-10,12,1400,11.93,Paid Off,0.0
879,1430,4485,2022-06-11,60,58600,14.6,Active,33596.07
880,1435,502,2021-06-03,24,2600,19.01,Paid Off,0.0
881,1437,4118,2021-08-10,48,10500,16.16,Active,1980.91
882,1439,475,2022-02-07,24,10700,10.57,Paid Off,0.0
883,1440,2975,2021-12-12,12,2000,16.15,Paid Off,0.0
884,1441,2006,2021-05-05,24,1400,9.83,Paid Off,0.0
885,1442,154,2023-07-19,24,8700,7.96,Active,2681.61
886,1443,2842,2018-07-19,48,15200,14.18,Paid Off,0.0
887,1445,3345,2023-02-14,12,1300,21.24,Paid Off,0.0
888,1446,64,2022-12-24,24,12900,21.35,Paid Off,0.0
889,1447,4893,2019-07-09,36,20800,17.67,Paid Off,0.0
890,1448,1518,2021-04-20,36,23200,17.25,Defaulted,11128.17
891,1449,169,2018-11-23,36,6900,16.98,Defaulted,3302.89
892,1450,4808,2018-07-30,24,8200,16.83,Defaulted,3752.1
893,1451,1891,2021-02-09,24,23800,10.21,Paid Off,0.0
894,1452,4483,2019-08-24,24,1100,18.63,Paid Off,0.0
895,1453,2430,2023-01-19,36,16800,18.47,Active,7153.06
896,1455,1745,2023-08-23,60,27300,18.46,Active,22261.84
897,1458,4481,2018-05-20,48,9100,19.3,Paid Off,0.0
898,1460,1896,2023-08-14,48,8600,15.52,Active,6298.64
899,1461,3242,2018-10-13,36,24500,20.97,Paid Off,0.0
900,1463,265,2020-02-02,48,43000,21.36,Paid Off,0.0
901,1464,3870,2019-09-09,36,9100,18.47,Defaulted,4405.29
902,1474,3471,2023-12-08,12,3900,13.25,Paid Off,0.0
903,1475,898,2017-12-28,48,5000,11.3,Paid Off,0.0
904,1478,3036,2020-03-11,24,4900,13.72,Paid Off,0.0
905,1481,2110,2020-01-16,60,85700,13.1,Defaulted,41066.97
906,1483,2175,2023-06-05,60,51000,13.3,Active,38325.01
907,1484,2448,2020-08-13,36,9000,10.16,Paid Off,0.0
908,1485,61,2019-07-30,48,46200,20.24,Paid Off,0.0
909,1486,1377,2020-10-11,48,5800,16.78,Paid Off,0.0
910,1489,4833,2018-09-19,24,10300,9.99,Paid Off,0.0
911,1490,896,2018-11-20,24,9300,20.71,Paid Off,0.0
912,1492,3940,2019-04-04,24,2800,7.01,Paid Off,0.0
913,1493,1167,2021-11-26,60,27800,10.9,Active,12466.38
914,1494,4395,2021-08-30,48,5800,18.95,Active,1292.61
915,1495,3938,2019-07-15,48,31500,22.0,Defaulted,16491.9
916,1497,3844,2021-02-12,12,4900,11.67,Paid Off,0.0
917,1498,1223,2022-09-12,24,3800,13.47,Paid Off,0.0
918,1499,2354,2022-07-22,12,1200,13.47,Paid Off,0.0
919,1501,284,2022-05-03,48,77600,13.98,Active,30779.91
920,1503,1106,2020-07-27,36,14400,21.09,Defaulted,7107.85
921,1504,1440,2020-06-09,36,6900,15.22,Paid Off,0.0
922,1505,4169,2022-09-15,24,24600,16.42,Paid Off,0.0
923,1506,603,2019-03-16,36,23200,14.14,Paid Off,0.0
924,1507,18,2023-08-18,48,5800,20.36,Active,4357.98
925,1508,658,2021-04-23,36,5600,14.46,Paid Off,0.0
926,1509,674,2018-12-10,12,1800,20.92,Paid Off,0.0
927,1510,4960,2018-02-08,24,9800,15.23,Paid Off,0.0
928,1513,1044,2023-05-03,24,8600,13.13,Active,1593.71
929,1516,3602,2018-04-20,24,21300,17.98,Paid Off,0.0
930,1518,913,2021-10-21,60,38700,22.12,Active,19235.32
931,1520,3718,2022-08-15,24,2800,20.24,Paid Off,0.0
932,1522,4990,2023-03-17,48,33000,16.16,Active,21113.44
933,1523,2527,2023-08-18,12,3600,14.37,Paid Off,0.0
934,1524,2301,2020-10-07,60,94200,18.23,Active,20078.95
935,1529,3705,2022-09-17,24,8700,13.15,Paid Off,0.0
936,1531,4916,2023-11-13,48,20900,17.61,Active,16595.1
937,1532,4068,2019-03-03,24,6400,11.68,Defaulted,2848.45
938,1533,4370,2021-05-07,48,7700,12.81,Active,801.87
939,1534,4907,2022-12-18,48,13100,20.91,Active,7888.69
940,1536,3817,2018-07-25,24,16400,19.63,Paid Off,0.0
941,1538,209,2018-07-31,72,481200,21.69,Paid Off,0.0
942,1539,1622,2021-01-27,36,9100,12.62,Defaulted,4211.32
943,1541,4297,2018-04-02,36,7500,20.5,Paid Off,0.0
944,1542,1196,2018-10-13,24,6000,13.19,Paid Off,0.0
945,1543,2751,2018-07-16,12,2700,16.24,Paid Off,0.0
946,1544,2288,2022-06-03,24,4100,13.91,Paid Off,0.0
947,1547,3155,2019-05-30,48,20700,16.22,Paid Off,0.0
948,1548,953,2020-05-06,48,32500,11.82,Defaulted,15415.77
949,1552,1019,2019-11-08,24,7700,20.0,Paid Off,0.0
950,1553,4854,2021-04-17,48,46000,12.39,Active,3586.24
951,1554,1110,2019-09-21,60,69900,16.72,Paid Off,0.0
952,1555,4508,2022-08-02,48,19400,16.08,Active,9181.88
953,1557,903,2019-05-20,24,2700,18.01,Paid Off,0.0
954,1559,465,2018-12-27,12,1500,16.95,Paid Off,0.0
955,1561,1724,2021-05-02,48,6500,7.79,Active,622.05
956,1562,101,2021-07-19,60,43000,10.44,Active,15316.33
957,1563,3442,2019-09-27,48,13400,16.15,Paid Off,0.0
958,1564,2596,2023-07-09,48,65600,20.46,Active,46952.39
959,1566,1648,2020-03-07,60,50000,21.65,Active,2669.57
960,1568,4174,2022-08-01,36,7700,15.17,Active,1781.72
961,1570,4533,2019-06-06,48,5300,17.64,Paid Off,0.0
962,1571,3287,2023-03-11,12,2700,14.56,Paid Off,0.0
963,1573,652,2023-08-19,60,47000,18.95,Active,38417.29
964,1574,1954,2023-03-31,60,78000,18.23,Late,58249.46
965,1577,4271,2022-05-31,36,9000,16.62,Active,1531.65
966,1578,37,2022-03-12,12,2900,15.97,Paid Off,0.0
967,1579,300,2021-12-03,24,2100,18.8,Paid Off,0.0
968,1581,2860,2022-01-18,24,17700,9.51,Paid Off,0.0
969,1582,3939,2021-01-16,48,6700,21.21,Paid Off,0.0
970,1585,1618,2021-04-03,24,7100,17.7,Paid Off,0.0
971,1587,908,2019-10-25,48,43300,12.57,Paid Off,0.0
972,1588,575,2019-08-20,48,11600,12.49,Paid Off,0.0
973,1589,3048,2021-04-12,36,6800,13.58,Defaulted,3170.75
974,1590,3318,2023-05-17,60,37900,20.09,Active,29669.78
975,1592,3946,2020-04-02,24,6800,18.44,Paid Off,0.0
976,1595,4848,2021-08-03,48,13900,12.95,Active,2498.88
977,1596,2439,2021-05-04,24,5700,7.4,Paid Off,0.0
978,1598,4103,2019-11-18,24,4600,17.96,Paid Off,0.0
979,1599,215,2023-12-21,24,18500,13.1,Active,9851.74
980,1600,1576,2019-12-14,36,5700,18.35,Paid Off,0.0
981,1602,3142,2021-11-19,36,9100,14.52,Paid Off,0.0
982,1603,1730,2022-04-30,48,67100,16.09,Late,27264.85
983,1607,3556,2019-11-30,24,5900,8.12,Paid Off,0.0
984,1609,4477,2019-06-25,60,31300,20.35,Defaulted,16358.25
985,1612,4976,2021-08-29,48,20000,14.1,Late,4157.45
986,1613,3480,2021-11-22,24,6600,11.97,Paid Off,0.0
987,1614,391,2019-03-05,24,7300,13.87,Paid Off,0.0
988,1615,4507,2022-09-19,48,8400,18.2,Active,4424.99
989,1617,2378,2020-01-02,36,23100,18.69,Paid Off,0.0
990,1619,1274,2022-07-29,48,7000,12.41,Active,3189.24
991,1620,1649,2022-05-28,24,2600,15.82,Paid Off,0.0
992,1621,4335,2020-05-01,24,5600,12.92,Paid Off,0.0
993,1622,3796,2023-04-16,12,1300,19.53,Defaulted,572.41
994,1625,4179,2019-04-25,12,2100,14.55,Paid Off,0.0
995,1626,3258,2021-06-15,12,3400,16.14,Paid Off,0.0
996,1627,1692,2019-03-17,48,9600,19.7,Defaulted,4920.21
997,1628,4025,2018-09-11,48,70100,11.76,Paid Off,0.0
998,1629,247,2021-12-22,24,3600,18.85,Paid Off,0.0
999,1631,1703,2019-11-05,24,8800,11.82,Paid Off,0.0
1000,1634,3327,2020-02-07,12,3800,13.14,Paid Off,0.0
1001,1640,4588,2022-01-28,48,6300,16.27,Active,2125.27
1002,1641,3104,2019-07-04,48,7700,18.28,Paid Off,0.0
1003,1642,2758,2021-09-06,24,8600,17.19,Paid Off,0.0
1004,1643,4123,2019-07-23,12,3000,16.96,Paid Off,0.0
1005,1646,3406,2021-06-09,48,22100,10.18,Active,2741.95
1006,1647,3615,2023-08-15,60,25800,13.33,Active,20495.03
1007,1648,4328,2019-10-15,48,19100,16.4,Paid Off,0.0
1008,1650,1567,2018-07-08,12,2300,17.53,Paid Off,0.0
1009,1651,4782,2020-04-13,12,4400,18.57,Defaulted,1932.31
1010,1655,4803,2019-05-27,12,4700,20.98,Paid Off,0.0
1011,1656,634,2019-02-18,36,18400,20.64,Paid Off,0.0
1012,1658,1846,2020-09-15,36,12800,19.51,Paid Off,0.0
1013,1659,2296,2020-01-05,36,14700,10.18,Paid Off,0.0
1014,1660,4216,2019-08-15,36,15000,16.8,Paid Off,0.0
1015,1661,3211,2023-03-14,24,9100,13.07,Active,1271.0
1016,1662,1784,2020-08-23,48,6000,14.96,Defaulted,2937.65
1017,1664,2684,2023-07-24,24,17500,12.68,Active,5567.68
1018,1665,3311,2021-01-12,24,8700,20.95,Paid Off,0.0
1019,1666,36,2019-01-14,12,2500,19.54,Defaulted,1100.83
1020,1668,2572,2019-02-07,24,3700,21.38,Paid Off,0.0
1021,1669,4403,2022-10-13,12,3300,14.31,Paid Off,0.0
1022,1673,1534,2020-03-13,48,5400,15.72,Paid Off,0.0
1023,1674,2681,2018-02-10,36,6800,21.28,Paid Off,0.0
1024,1677,2034,2019-05-05,12,2100,19.23,Paid Off,0.0
1025,1679,4511,2020-03-31,12,3600,11.33,Paid Off,0.0
1026,1680,584,2022-01-28,12,2100,15.72,Paid Off,0.0
1027,1681,4070,2018-08-19,60,28400,19.5,Defaulted,14699.3
1028,1683,696,2019-02-26,24,12800,17.16,Paid Off,0.0
1029,1684,1651,2023-02-12,12,3200,9.62,Defaulted,1370.69
1030,1685,4600,2022-11-08,48,47600,21.13,Active,26753.02
1031,1686,3089,2021-06-10,60,403700,12.5,Active,140833.31
1032,1687,3930,2020-10-01,12,3200,19.58,Paid Off,0.0
1033,1689,111,2022-06-15,36,10000,15.08,Active,1671.68
1034,1691,979,2021-03-23,48,16500,10.63,Late,1248.3
1035,1692,3699,2022-10-18,24,1500,10.82,Paid Off,0.0
1036,1694,2819,2021-04-19,48,31900,12.72,Active,2500.91
1037,1695,4501,2019-05-16,24,7400,14.04,Paid Off,0.0
1038,1697,2364,2019-09-15,36,5500,19.19,Paid Off,0.0
1039,1699,195,2022-10-07,24,2600,18.06,Paid Off,0.0
1040,1704,297,2023-01-26,24,5400,13.44,Active,254.99
1041,1705,3072,2020-09-11,48,42900,17.22,Defaulted,21474.01
1042,1706,653,2023-06-07,48,19300,15.05,Active,13002.92
1043,1707,4256,2023-01-29,36,7800,15.99,Late,3252.97
1044,1709,3305,2018-02-28,12,4000,13.68,Paid Off,0.0
1045,1710,514,2021-06-23,48,29500,17.78,Active,4920.74
1046,1713,1084,2021-03-04,48,5500,15.99,Active,305.57
1047,1714,2107,2023-02-01,48,31700,13.16,Active,18562.13
1048,1716,2817,2022-07-16,24,3100,16.19,Paid Off,0.0
1049,1718,1187,2021-04-01,36,11000,14.03,Paid Off,0.0
1050,1719,2046,2019-01-13,48,14200,17.89,Paid Off,0.0
1051,1721,2391,2022-09-21,12,3900,10.16,Defaulted,1673.08
1052,1722,2357,2018-01-10,48,8600,19.14,Paid Off,0.0
1053,1724,3513,2022-07-13,36,14300,13.83,Active,2810.89
1054,1725,1124,2023-11-11,24,16400,21.24,Active,8375.75
1055,1726,4667,2021-05-19,36,18400,14.71,Paid Off,0.0
1056,1727,1634,2019-05-15,24,2000,20.7,Paid Off,0.0
1057,1728,3978,2020-05-24,12,4900,20.07,Paid Off,0.0
1058,1730,4371,2022-08-19,24,1700,8.33,Paid Off,0.0
1059,1732,3290,2022-04-07,36,12300,12.33,Active,1206.55
1060,1733,3422,2020-03-03,36,15600,12.23,Paid Off,0.0
1061,1734,3323,2019-01-18,36,9800,7.68,Paid Off,0.0
1062,1735,4971,2018-04-10,24,2100,15.87,Paid Off,0.0
1063,1737,4199,2022-01-06,24,9900,7.5,Paid Off,0.0
1064,1741,2353,2019-09-12,48,73900,11.36,Paid Off,0.0
1065,1742,4422,2018-09-19,48,24100,12.83,Defaulted,11549.96
1066,1743,2852,2018-12-07,48,43400,13.77,Paid Off,0.0
1067,1745,1233,2023-12-24,24,21900,18.53,Active,11953.94
1068,1746,4035,2018-03-08,24,5200,12.88,Paid Off,0.0
1069,1748,3713,2023-12-13,24,4900,20.26,Active,2695.29
1070,1750,1432,2023-03-21,60,89100,14.64,Late,64951.63
1071,1751,2595,2022-10-30,48,6000,16.47,Late,3237.44
1072,1754,2379,2020-02-16,24,6900,19.49,Paid Off,0.0
1073,1755,2589,2020-09-03,36,10900,15.88,Defaulted,5173.95
1074,1756,211,2019-10-30,48,29400,19.31,Paid Off,0.0
1075,1757,2003,2022-10-12,60,33800,12.44,Late,21131.63
1076,1758,2053,2018-10-16,60,31800,21.03,Paid Off,0.0
1077,1759,4633,2023-08-03,60,32100,12.11,Active,24871.89
1078,1761,2938,2021-02-07,12,2400,17.27,Defaulted,1050.22
1079,1764,4924,2018-07-17,48,45500,18.25,Paid Off,0.0
1080,1766,2331,2018-12-30,36,6000,16.35,Paid Off,0.0
1081,1767,4740,2018-07-22,48,5000,12.01,Paid Off,0.0
1082,1768,2586,2018-11-11,24,3400,14.14,Paid Off,0.0
1083,1770,411,2019-11-01,60,29700,15.73,Paid Off,0.0
1084,1771,1903,2019-09-19,24,8500,16.11,Paid Off,0.0
1085,1772,2124,2018-01-09,36,20200,8.59,Paid Off,0.0
1086,1773,561,2021-01-06,36,7000,11.89,Defaulted,3220.81
1087,1775,460,2019-05-12,36,5200,18.91,Paid Off,0.0
1088,1778,3052,2019-09-19,48,52800,19.67,Paid Off,0.0
1089,1779,1612,2018-07-26,12,3200,17.45,Paid Off,0.0
1090,1782,4195,2021-11-03,36,18400,11.82,Paid Off,0.0
1091,1783,727,2018-07-15,36,22400,13.32,Paid Off,0.0
1092,1784,3149,2022-09-16,60,43600,18.22,Active,28705.94
1093,1786,3401,2023-07-22,60,29500,13.14,Active,22993.42
1094,1787,246,2021-08-27,24,4300,13.58,Paid Off,0.0
1095,1788,4785,2023-12-02,48,29900,18.27,Active,23808.09
1096,1789,4758,2018-06-13,24,9500,15.49,Paid Off,0.0
1097,1791,3394,2020-10-22,48,17700,12.32,Paid Off,0.0
1098,1792,4584,2018-01-06,48,7000,8.4,Paid Off,0.0
1099,1794,2334,2018-05-23,60,61700,19.75,Defaulted,32026.42
1100,1798,4645,2019-10-21,24,11400,7.08,Paid Off,0.0
1101,1799,503,2021-01-11,24,21600,11.1,Paid Off,0.0
1102,1800,3360,2023-10-30,12,1300,7.96,Defaulted,554.23
1103,1801,4022,2020-11-29,24,5400,19.77,Paid Off,0.0
1104,1803,2133,2020-01-31,12,4100,11.93,Paid Off,0.0
1105,1804,1485,2018-02-08,60,68500,11.45,Paid Off,0.0
1106,1805,2931,2022-05-04,24,6600,17.56,Paid Off,0.0
1107,1808,3419,2020-06-25,36,5700,20.23,Defaulted,2795.77
1108,1809,2739,2023-04-20,48,6800,16.21,Active,4485.07
1109,1812,1459,2023-12-07,24,3300,16.13,Active,1644.07
1110,1813,2827,2020-02-02,36,5000,20.03,Paid Off,0.0
1111,1814,3961,2023-09-10,24,15900,12.04,Active,6412.89
1112,1815,4685,2020-01-13,60,67500,17.78,Paid Off,0.0
1113,1816,4181,2020-02-21,12,4300,13.09,Paid Off,0.0
1114,1818,3646,2023-04-05,36,14500,12.71,Active,6715.11
1115,1819,1153,2020-05-31,24,9900,21.21,Paid Off,0.0
1116,1821,4559,2023-12-27,36,7000,20.36,Active,5118.88
1117,1822,2292,2020-05-13,24,11400,15.58,Paid Off,0.0
1118,1823,4531,2022-05-08,24,3600,16.19,Paid Off,0.0
1119,1824,240,2022-02-06,48,23900,10.87,Active,7524.86
1120,1825,611,2022-02-06,60,49800,15.29,Active,25390.03
1121,1826,1559,2022-05-28,36,11400,18.09,Active,1973.14
1122,1828,1409,2021-12-03,60,39000,19.21,Active,19424.24
1123,1829,2145,2023-07-20,48,20500,17.59,Active,14807.3
1124,1830,3708,2020-05-06,12,1600,9.0,Paid Off,0.0
1125,1832,1504,2020-09-22,36,9400,8.72,Paid Off,0.0
1126,1834,1506,2021-10-21,48,7100,17.54,Active,1911.58
1127,1835,2440,2023-01-27,48,13600,8.52,Active,7656.91
1128,1837,3767,2018-09-22,24,5000,13.06,Defaulted,2242.11
1129,1840,4799,2022-01-16,24,13700,16.2,Paid Off,0.0
1130,1842,379,2019-10-02,48,26300,15.27,Paid Off,0.0
1131,1843,4965,2018-04-24,48,6400,17.43,Paid Off,0.0
1132,1844,3892,2020-05-09,12,3500,20.09,Paid Off,0.0
1133,1846,4012,2021-09-16,36,9400,14.32,Paid Off,0.0
1134,1848,2518,2020-02-19,72,420100,22.38,Active,121947.79
1135,1852,423,2022-04-09,60,31400,20.5,Active,18062.17
1136,1853,746,2019-02-09,12,2600,8.17,Paid Off,0.0
1137,1854,1525,2023-11-11,48,6300,16.24,Active,4972.85
1138,1855,3162,2023-01-12,36,15200,18.73,Active,6485.73
1139,1856,1341,2023-07-13,36,11200,13.36,Active,6463.54
1140,1858,1427,2021-05-04,24,24200,11.94,Paid Off,0.0
1141,1859,806,2022-03-19,60,25600,11.64,Active,13359.84
1142,1860,2484,2022-06-19,48,9100,16.7,Active,4133.25
1143,1861,325,2021-03-28,48,11800,19.78,Active,1038.66
1144,1863,4308,2021-09-17,24,6500,17.22,Paid Off,0.0
1145,1864,2297,2018-04-23,12,4400,17.91,Paid Off,0.0
1146,1865,2369,2022-11-26,48,28800,10.85,Active,15351.31
1147,1867,372,2023-05-27,48,15300,8.87,Active,9880.95
1148,1868,1486,2021-07-26,36,12400,18.52,Defaulted,6005.07
1149,1869,3826,2023-12-01,24,7100,21.01,Active,3622.1
1150,1870,1198,2022-08-16,12,3000,14.58,Paid Off,0.0
1151,1871,3953,2022-09-29,24,3300,9.38,Paid Off,0.0
1152,1873,270,2018-10-30,48,5200,12.45,Paid Off,0.0
1153,1874,2619,2023-11-12,24,3200,11.54,Active,1558.1
1154,1875,4693,2019-05-25,48,89800,14.0,Paid Off,0.0
1155,1876,551,2022-04-03,60,49600,17.15,Active,27541.95
1156,1877,72,2019-03-17,60,27800,15.95,Paid Off,0.0
1157,1879,875,2019-02-09,48,25200,14.31,Paid Off,0.0
1158,1881,506,2018-01-19,36,22200,15.14,Paid Off,0.0
1159,1884,4175,2020-04-18,12,4800,14.47,Paid Off,0.0
1160,1885,3910,2020-11-22,24,5500,12.47,Paid Off,0.0
1161,1886,95,2019-04-12,36,21900,21.47,Paid Off,0.0
1162,1887,3288,2021-02-27,36,5100,9.57,Paid Off,0.0
1163,1888,1395,2022-12-19,36,23800,15.54,Active,9184.75
1164,1889,280,2020-10-03,48,9100,18.74,Paid Off,0.0
1165,1890,3472,2021-10-25,12,2700,20.36,Paid Off,0.0
1166,1891,351,2023-04-22,48,21400,19.65,Active,14443.18
1167,1893,1371,2018-10-21,48,8900,10.6,Paid Off,0.0
1168,1895,1646,2019-05-03,36,16800,11.25,Paid Off,0.0
1169,1896,3459,2022-07-28,12,3400,11.51,Defaulted,1464.14
1170,1898,1320,2023-08-02,36,16100,16.52,Active,9475.35
1171,1899,3060,2019-12-29,24,2600,20.65,Paid Off,0.0
1172,1900,3098,2019-01-03,48,11100,16.78,Paid Off,0.0
1173,1902,2093,2022-08-26,36,10900,11.16,Active,2745.3
1174,1904,4912,2022-11-05,48,5000,12.75,Late,2607.07
1175,1906,339,2022-03-09,48,17200,11.85,Active,5878.8
1176,1908,1665,2019-11-07,48,5900,12.09,Paid Off,0.0
1177,1910,3717,2022-01-25,24,3600,13.24,Paid Off,0.0
1178,1912,2657,2020-07-07,24,4500,20.21,Paid Off,0.0
1179,1914,3610,2023-11-10,48,28200,11.49,Late,21787.55
1180,1916,1045,2022-12-09,36,18300,17.37,Late,6624.87
1181,1917,4515,2019-10-05,12,1900,19.77,Paid Off,0.0
1182,1918,4850,2020-07-08,24,16100,12.11,Defaulted,7182.44
1183,1919,3895,2020-07-26,24,20500,18.21,Paid Off,0.0
1184,1920,3747,2020-07-01,24,24900,11.9,Paid Off,0.0
1185,1921,3601,2020-10-31,24,6500,15.47,Paid Off,0.0
1186,1922,308,2020-06-15,36,19500,19.21,Paid Off,0.0
1187,1923,2151,2023-12-09,12,2600,17.07,Paid Off,0.0
1188,1924,717,2019-01-16,24,21300,18.2,Paid Off,0.0
1189,1925,4491,2020-11-14,24,20200,16.03,Paid Off,0.0
1190,1926,2407,2023-08-12,24,7100,11.93,Active,2556.24
1191,1927,1318,2021-06-14,24,4700,12.45,Paid Off,0.0
1192,1928,3635,2023-12-03,60,46300,16.32,Active,39183.88
1193,1930,996,2018-10-08,48,9900,21.27,Paid Off,0.0
1194,1932,1006,2022-10-15,24,9400,18.32,Paid Off,0.0
1195,1933,4254,2018-10-01,36,5600,11.87,Defaulted,2576.24
1196,1934,1791,2022-07-06,48,9600,16.22,Active,4338.43
1197,1935,4148,2022-01-15,24,3600,13.89,Defaulted,1621.58
1198,1937,3785,2023-01-12,48,23000,18.12,Active,14011.7
1199,1939,4441,2021-08-15,48,41200,18.08,Active,7994.79
1200,1942,2238,2022-05-18,12,4500,15.8,Paid Off,0.0
1201,1943,435,2021-04-06,48,11700,12.69,Late,916.8
1202,1944,4018,2020-06-08,48,24000,13.65,Paid Off,0.0
1203,1947,5,2018-02-06,48,27000,16.49,Paid Off,0.0
1204,1948,1288,2019-03-19,12,2600,15.57,Paid Off,0.0
1205,1949,3741,2019-11-01,24,1000,8.01,Paid Off,0.0
1206,1951,3559,2023-08-28,48,11700,17.53,Active,8662.41
1207,1958,171,2023-03-27,36,7400,20.82,Active,3645.41
1208,1960,1998,2019-11-13,24,14500,11.94,Paid Off,0.0
1209,1961,1347,2021-05-01,48,46200,21.09,Active,5488.17
1210,1962,3637,2021-12-27,36,6600,13.61,Paid Off,0.0
1211,1963,978,2019-01-14,48,34500,8.5,Paid Off,0.0
1212,1964,2130,2020-08-20,48,43700,18.16,Paid Off,0.0
1213,1966,713,2022-04-19,36,13400,15.47,Active,1811.66
1214,1967,2544,2018-05-21,48,31400,14.65,Paid Off,0.0
1215,1968,587,2020-09-23,12,1200,10.51,Paid Off,0.0
1216,1969,2809,2020-04-12,48,23400,15.44,Paid Off,0.0
1217,1970,3704,2020-11-27,60,32200,18.79,Late,8343.14
1218,1974,4982,2019-05-22,60,25700,13.05,Paid Off,0.0
1219,1976,4504,2022-01-11,24,8900,10.64,Paid Off,0.0
1220,1977,1255,2018-08-01,36,6900,15.99,Paid Off,0.0
1221,1981,2153,2020-11-28,60,79600,12.51,Active,18524.89
1222,1982,2548,2020-07-20,48,7100,16.23,Paid Off,0.0
1223,1983,1733,2022-09-02,36,16100,14.39,Active,4196.89
1224,1984,1805,2022-02-12,24,2700,18.01,Paid Off,0.0
1225,1986,3408,2023-03-11,24,3800,16.14,Active,365.24
1226,1988,2514,2018-03-17,48,41800,9.98,Paid Off,0.0
1227,1989,3006,2023-04-01,36,24900,11.66,Active,11435.97
1228,1991,429,2020-06-05,48,17900,20.18,Defaulted,9215.44
1229,1994,1844,2021-10-23,12,1500,12.22,Defaulted,647.23
1230,1996,2887,2023-04-12,12,3200,20.68,Paid Off,0.0
1231,1997,2830,2022-02-15,36,20100,12.09,Active,661.8
1232,1998,762,2022-11-16,48,18200,19.63,Active,10477.05
1233,1999,3851,2022-12-14,48,7400,18.23,Late,4362.23
1234,2001,4365,2023-01-03,60,42200,18.63,Late,29781.77
1235,2002,4938,2021-07-07,12,3400,11.3,Paid Off,0.0
1236,2004,3198,2018-01-09,48,9000,18.72,Paid Off,0.0
1237,2005,3234,2019-12-14,48,7400,15.61,Defaulted,3646.44
1238,2006,1503,2022-11-10,24,6700,15.94,Paid Off,0.0
1239,2007,3681,2020-10-15,72,307800,19.78,Late,129286.34
1240,2008,2790,2022-11-19,60,43200,11.45,Active,28124.96
1241,2010,4333,2019-03-21,36,6600,13.52,Paid Off,0.0
1242,2011,2952,2021-06-12,48,47800,16.18,Active,6528.93
1243,2013,2973,2021-05-20,48,36100,17.8,Active,4074.47
1244,2014,4449,2022-09-05,36,22600,11.87,Active,5735.69
1245,2015,483,2019-09-25,48,48800,13.19,Paid Off,0.0
1246,2017,4632,2021-11-01,36,6100,13.33,Paid Off,0.0
1247,2020,1512,2020-06-10,12,3900,14.9,Paid Off,0.0
1248,2022,1668,2020-04-08,24,21800,20.25,Paid Off,0.0
1249,2023,1676,2023-03-21,24,4000,13.75,Active,561.81
1250,2026,2913,2022-06-07,12,4600,11.43,Paid Off,0.0
1251,2027,2794,2022-04-18,24,4300,18.13,Paid Off,0.0
1252,2028,3542,2023-09-18,24,22700,12.13,Active,9160.33
1253,2029,2897,2019-08-04,12,2000,17.71,Paid Off,0.0
1254,2031,4880,2021-05-04,24,2500,12.43,Paid Off,0.0
1255,2032,3319,2023-05-14,36,6800,15.99,Active,3614.79
1256,2033,4701,2021-05-21,12,1600,11.73,Paid Off,0.0
1257,2034,4467,2022-08-02,36,9900,12.47,Late,2223.94
1258,2036,737,2019-07-06,36,23300,16.27,Paid Off,0.0
1259,2037,715,2018-01-20,48,17800,14.53,Paid Off,0.0
1260,2039,2250,2019-11-19,12,4400,11.48,Paid Off,0.0
1261,2041,1532,2021-07-18,48,5300,13.59,Late,829.28
1262,2042,2700,2022-01-16,24,24300,18.48,Paid Off,0.0
1263,2043,4307,2019-11-22,36,9600,20.37,Paid Off,0.0
1264,2044,4934,2021-10-26,36,7600,12.27,Paid Off,0.0
1265,2045,991,2019-10-18,24,8500,20.6,Paid Off,0.0
1266,2047,4853,2022-06-03,48,23300,12.08,Active,9557.38
1267,2048,1956,2023-07-05,12,3700,16.36,Paid Off,0.0
1268,2049,1145,2021-11-30,48,5100,11.21,Active,1377.27
