account_id,customer_id,account_type,account_status,open_date,current_balance,credit_limit
2670,2670,Checking,Active,2016-01-16,321747.62,
2671,2671,Checking,Active,2023-03-10,41439.92,
2672,2672,Checking,Active,2013-12-27,676073.75,
2673,2673,Savings,Active,2014-01-15,1002965.73,
2674,2674,Savings,Active,2021-03-19,347391.28,
2675,2675,Checking,Active,2025-03-16,92564.53,
2676,2676,Credit Card,Active,2010-05-16,0.0,8000.0
2677,2677,Credit Card,Active,2023-06-25,0.0,12000.0
2678,2678,Checking,Active,2011-12-09,407957.95,
2679,2679,Checking,Active,2020-04-14,-497.23,
2680,2680,Credit Card,Inactive,2020-01-04,0.0,50000.0
2681,2681,Credit Card,Active,2022-05-06,0.0,7500.0
2682,2682,Credit Card,Active,2012-06-24,0.0,75000.0
2683,2683,Savings,Active,2020-01-15,472327.61,
2684,2684,Checking,Active,2011-07-09,6929895.27,
2685,2685,Savings,Active,2016-04-15,173296.98,
2686,2686,Checking,Active,2019-10-29,133896.0,
2687,2687,Credit Card,Inactive,2010-10-07,-0.0,5000.0
2688,2688,Credit Card,Inactive,2021-11-30,0.0,7500.0
2689,2689,Savings,Active,2018-09-18,372743.24,
2690,2690,Savings,Active,2020-10-28,333339.78,
2691,2691,Checking,Active,2010-09-12,-495.29,
2692,2692,Savings,Active,2025-01-04,66736.69,
2693,2693,Checking,Active,2020-05-31,4205475.52,
2694,2694,Credit Card,Active,2018-03-10,0.0,3000.0
2695,2695,Savings,Active,2025-07-01,28961.55,
2696,2696,Credit Card,Active,2022-07-02,0.0,20000.0
2697,2697,Savings,Active,2025-09-13,27941.3,
2698,2698,Savings,Active,2012-12-16,417153.78,
2699,2699,Checking,Active,2011-07-01,1082928.94,
2700,2700,Checking,Active,2024-08-31,93989.08,
2701,2701,Savings,Active,2010-12-05,558903.83,
2702,2702,Credit Card,Active,2024-07-20,-589.43,10000.0
2703,2703,Certificate of Deposit,Active,2012-04-02,17201.91,
2704,2704,Checking,Active,2021-08-20,530261.26,
2705,2705,Credit Card,Active,2020-02-17,0.0,20000.0
2706,2706,Checking,Active,2016-04-06,229110.95,
2707,2707,Savings,Active,2013-06-01,776469.52,
2708,2708,Savings,Active,2024-10-18,195807.3,
2709,2709,Credit Card,Active,2015-04-16,0.0,8000.0
2710,2710,Savings,Active,2010-06-12,918114.16,
2711,2711,Checking,Active,2012-09-10,-71.06,
2712,2712,Checking,Active,2018-10-26,-492.06,
2713,2713,Savings,Active,2025-11-23,14362.48,
2714,2714,Savings,Active,2012-12-19,1093199.07,
2715,2715,Checking,Active,2023-12-06,84157.24,
2716,2716,Checking,Active,2024-12-23,28440.55,
2717,2717,Certificate of Deposit,Active,2011-07-03,35449.58,
2718,2718,Credit Card,Active,2019-12-09,0.0,2000.0
2719,2719,Credit Card,Active,2019-11-11,-462.44,25000.0
2720,2720,Credit Card,Active,2017-04-07,-798.19,6000.0
2721,2721,Savings,Active,2022-07-27,264367.73,
2722,2722,Credit Card,Active,2018-01-16,0.0,4000.0
2723,2723,Credit Card,Active,2024-06-29,-599.71,4000.0
2724,2724,Savings,Active,2018-02-03,684080.85,
2725,2725,Savings,Active,2017-04-08,588697.52,
2726,2726,Savings,Active,2020-12-14,415015.62,
2727,2727,Credit Card,Active,2012-04-14,0.0,6000.0
2728,2728,Checking,Active,2019-01-20,214853.98,
2729,2729,Checking,Active,2020-08-03,312840.78,
2730,2730,Savings,Active,2015-05-07,198630.94,
2731,2731,Checking,Active,2011-07-18,888741.95,
2732,2732,Credit Card,Inactive,2017-06-04,0.0,3000.0
2733,2733,Savings,Active,2010-03-27,1407699.42,
2734,2734,Checking,Active,2015-07-14,627001.34,
2735,2735,Checking,Active,2013-11-15,552779.95,
2736,2736,Credit Card,Active,2017-07-15,0.0,12000.0
2737,2737,Checking,Active,2019-01-17,326071.39,
2738,2738,Credit Card,Active,2014-08-05,0.0,3000.0
2739,2739,Savings,Active,2025-10-17,6368.38,
2740,2740,Checking,Active,2017-02-25,1921750.81,
2741,2741,Certificate of Deposit,Active,2021-12-16,11693.04,
2742,2742,Checking,Active,2015-06-03,381111.82,
2743,2743,Savings,Active,2023-09-30,163387.86,
2744,2744,Savings,Active,2020-07-15,154539.43,
2745,2745,Checking,Active,2021-03-19,158238.73,
2746,2746,Checking,Active,2021-07-06,61310.09,
2747,2747,Credit Card,Active,2025-05-06,0.0,7500.0
2748,2748,Checking,Active,2018-04-22,774089.37,
2749,2749,Credit Card,Active,2013-04-18,0.0,8000.0
2750,2750,Certificate of Deposit,Active,2013-12-02,1609.4,
2751,2751,Savings,Active,2014-12-01,834905.65,
2752,2752,Checking,Inactive,2012-12-06,2947747.05,
2753,2753,Checking,Active,2019-01-07,373787.06,
2754,2754,Checking,Active,2015-05-06,2174799.88,
2755,2755,Checking,Active,2017-03-02,550488.3,
2756,2756,Savings,Active,2024-04-14,76637.78,
2757,2757,Credit Card,Active,2021-06-29,0.0,2000.0
2758,2758,Checking,Active,2023-08-09,80286.3,
2759,2759,Certificate of Deposit,Active,2014-01-11,1604.05,
2760,2760,Savings,Active,2016-06-12,1358653.21,
2761,2761,Checking,Active,2016-07-17,387799.09,
2762,2762,Checking,Active,2013-07-02,705500.16,
2763,2763,Savings,Active,2017-04-20,337844.07,
2764,2764,Savings,Active,2021-06-29,357966.74,
2765,2765,Checking,Active,2013-06-03,239549.96,
2766,2766,Credit Card,Active,2015-12-09,0.0,2000.0
2767,2767,Checking,Active,2022-08-12,212269.76,
2768,2768,Credit Card,Active,2018-11-20,0.0,2000.0
2769,2769,Credit Card,Active,2010-11-30,0.0,7500.0
2770,2770,Savings,Active,2011-05-29,391960.41,
2771,2771,Credit Card,Active,2014-10-03,0.0,4000.0
2772,2772,Savings,Active,2016-03-05,310669.04,
2773,2773,Savings,Active,2014-11-07,616711.64,
2774,2774,Savings,Active,2010-09-14,1020143.95,
2775,2775,Credit Card,Active,2012-12-07,-1604.98,50000.0
2776,2776,Savings,Active,2022-02-25,238983.18,
2777,2777,Checking,Active,2018-03-04,432136.62,
2778,2778,Credit Card,Inactive,2015-10-10,-823.57,25000.0
2779,2779,Credit Card,Active,2014-10-03,0.0,5000.0
2780,2780,Credit Card,Active,2020-06-14,0.0,3000.0
2781,2781,Savings,Active,2010-10-07,477.08,
2782,2782,Credit Card,Inactive,2023-11-21,0.0,5000.0
2783,2783,Credit Card,Active,2012-01-12,0.0,8000.0
2784,2784,Savings,Active,2017-10-24,145264.13,
2785,2785,Checking,Active,2012-02-02,-464.65,
2786,2786,Checking,Active,2021-05-07,200386.45,
2787,2787,Credit Card,Active,2023-02-01,0.0,5000.0
2788,2788,Savings,Active,2019-10-19,262094.4,
2789,2789,Savings,Active,2024-03-28,77393.47,
2790,2790,Checking,Active,2023-09-13,-478.79,
2791,2791,Checking,Active,2012-09-10,1057414.12,
2792,2792,Credit Card,Active,2018-08-09,0.0,2000.0
2793,2793,Savings,Active,2021-09-12,297553.26,
2794,2794,Checking,Active,2025-07-31,19041.21,
2795,2795,Credit Card,Active,2013-01-05,0.0,2000.0
2796,2796,Savings,Active,2019-10-10,260279.21,
2797,2797,Credit Card,Active,2016-05-15,0.0,3000.0
2798,2798,Checking,Active,2018-01-12,466880.0,
2799,2799,Savings,Active,2010-09-20,312263.04,
2800,2800,Checking,Active,2025-02-09,38177.16,
2801,2801,Savings,Active,2014-09-21,880421.08,
2802,2802,Checking,Active,2023-08-06,109780.42,
2803,2803,Savings,Active,2011-06-14,3222118.19,
2804,2804,Certificate of Deposit,Active,2013-01-06,8347.08,
2805,2805,Checking,Active,2014-10-09,288670.62,
2806,2806,Checking,Inactive,2018-05-01,128991.42,
2807,2807,Credit Card,Active,2021-12-07,0.0,8000.0
2808,2808,Certificate of Deposit,Active,2015-04-21,1525.95,
2809,2809,Savings,Active,2017-10-25,3703863.68,
2810,2810,Checking,Active,2017-04-03,5981780.7,
2811,2811,Checking,Active,2024-08-21,40969.79,
2812,2812,Checking,Active,2019-11-06,32276.47,
2813,2813,Checking,Active,2011-05-05,600097.37,
2814,2814,Savings,Active,2016-10-04,91.73,
2815,2815,Checking,Active,2022-12-21,81098.88,
2816,2816,Checking,Active,2019-11-11,98878.72,
2817,2817,Savings,Active,2017-02-09,7.54,
2818,2818,Credit Card,Active,2013-08-03,0.0,12000.0
2819,2819,Checking,Active,2025-01-26,36228.24,
2820,2820,Checking,Active,2016-07-29,377739.46,
2821,2821,Checking,Active,2021-08-18,468883.49,
2822,2822,Credit Card,Active,2013-05-27,0.0,2000.0
2823,2823,Savings,Active,2020-11-13,289.01,
2824,2824,Certificate of Deposit,Active,2023-09-03,10903.77,
2825,2825,Certificate of Deposit,Active,2016-05-18,73068.03,
2826,2826,Savings,Active,2019-07-03,1325040.19,
2827,2827,Credit Card,Active,2013-04-05,-341.62,8000.0
2828,2828,Credit Card,Active,2010-02-09,0.0,100000.0
2829,2829,Checking,Active,2011-02-17,1076674.84,
2830,2830,Savings,Active,2019-07-24,290085.86,
2831,2831,Savings,Active,2016-03-28,516978.92,
2832,2832,Checking,Active,2014-04-04,560138.84,
2833,2833,Checking,Active,2025-08-31,-499.92,
2834,2834,Checking,Active,2010-04-03,438345.43,
2835,2835,Checking,Active,2021-03-08,128378.14,
2836,2836,Checking,Active,2018-09-01,337255.27,
2837,2837,Checking,Active,2024-06-07,-481.01,
2838,2838,Credit Card,Active,2025-03-20,0.0,7500.0
2839,2839,Savings,Active,2011-03-22,2279824.53,
2840,2840,Checking,Active,2022-08-04,533317.09,
2841,2841,Savings,Active,2019-11-03,506094.79,
2842,2842,Checking,Active,2024-12-30,69749.41,
2843,2843,Savings,Active,2023-02-07,234450.99,
2844,2844,Checking,Inactive,2024-02-11,118013.22,
2845,2845,Savings,Active,2019-03-12,370152.62,
2846,2846,Checking,Active,2016-09-26,535976.43,
2847,2847,Checking,Active,2012-08-14,260230.85,
2848,2848,Checking,Active,2015-09-11,481237.06,
2849,2849,Savings,Active,2016-07-08,860590.05,
2850,2850,Checking,Active,2013-09-08,866204.87,
2851,2851,Savings,Active,2012-12-06,858971.91,
2852,2852,Savings,Active,2012-12-15,867643.49,
2853,2853,Credit Card,Active,2020-12-29,0.0,5000.0
2854,2854,Checking,Active,2025-05-19,15789.14,
2855,2855,Checking,Active,2024-12-16,18834.06,
2856,2856,Credit Card,Active,2023-06-24,0.0,6000.0
2857,2857,Certificate of Deposit,Active,2015-02-08,30723.17,
2858,2858,Checking,Active,2016-02-02,568863.03,
2859,2859,Checking,Active,2019-06-12,516557.54,
2860,2860,Savings,Active,2012-06-12,1296515.21,
2861,2861,Checking,Active,2013-07-26,-480.05,
2862,2862,Credit Card,Active,2019-06-10,0.0,3000.0
2863,2863,Checking,Active,2022-12-24,168262.62,
2864,2864,Checking,Active,2023-08-16,130494.33,
2865,2865,Checking,Active,2021-09-25,283380.92,
2866,2866,Savings,Active,2016-12-10,817660.87,
2867,2867,Checking,Active,2018-04-23,592408.53,
2868,2868,Savings,Active,2022-10-20,207356.02,
2869,2869,Checking,Active,2015-09-23,310065.8,
2870,2870,Certificate of Deposit,Active,2025-01-17,5169.19,
2871,2871,Checking,Active,2011-10-08,3071883.33,
2872,2872,Savings,Active,2023-02-14,262724.87,
2873,2873,Credit Card,Active,2015-03-28,0.0,6000.0
2874,2874,Checking,Active,2017-07-25,365509.94,
2875,2875,Checking,Active,2021-08-20,266296.2,
2876,2876,Savings,Active,2025-11-29,0.0,
2877,2877,Savings,Active,2015-10-14,423807.55,
2878,2878,Savings,Active,2021-09-20,385774.69,
2879,2879,Checking,Active,2013-08-08,64398782.96,
2880,2880,Checking,Active,2010-09-20,894684.27,
2881,2881,Credit Card,Inactive,2020-12-15,0.0,2000.0
2882,2882,Checking,Active,2023-11-15,109088.51,
2883,2883,Checking,Active,2017-08-22,615967.49,
2884,2884,Checking,Inactive,2014-09-12,822748.23,
2885,2885,Checking,Active,2010-07-06,490303.48,
2886,2886,Savings,Active,2021-09-02,312005.58,
2887,2887,Checking,Active,2017-09-03,971067.2,
2888,2888,Credit Card,Active,2011-11-17,-806.57,3000.0
2889,2889,Credit Card,Active,2011-08-21,0.0,20000.0
2890,2890,Checking,Active,2024-09-30,43806.64,
2891,2891,Savings,Active,2011-04-10,637935.62,
2892,2892,Certificate of Deposit,Active,2017-03-09,70676.5,
2893,2893,Credit Card,Active,2015-10-15,0.0,5000.0
2894,2894,Checking,Active,2016-06-02,698748.9,
2895,2895,Checking,Active,2016-11-09,490895.22,
2896,2896,Checking,Active,2020-12-10,-427.11,
2897,2897,Credit Card,Active,2020-08-07,0.0,7500.0
2898,2898,Savings,Active,2010-02-25,549793.75,
2899,2899,Savings,Active,2025-07-16,9822.31,
2900,2900,Credit Card,Active,2023-08-25,0.0,6000.0
2901,2901,Checking,Inactive,2018-11-15,423707.81,
2902,2902,Savings,Active,2015-09-28,1052874.35,
2903,2903,Checking,Active,2024-04-15,5144.08,
2904,2904,Checking,Active,2014-03-18,763783.93,
2905,2905,Savings,Active,2014-07-23,598732.29,
2906,2906,Savings,Active,2022-02-04,217930.7,
2907,2907,Credit Card,Active,2021-06-25,0.0,7500.0
2908,2908,Checking,Active,2023-09-06,128374.86,
2909,2909,Checking,Active,2022-05-20,54469.57,
2910,2910,Credit Card,Active,2012-04-09,-776.72,5000.0
2911,2911,Savings,Active,2018-06-18,623328.7,
2912,2912,Credit Card,Inactive,2012-08-29,0.0,2000.0
2913,2913,Savings,Active,2014-10-18,1001313.66,
2914,2914,Savings,Active,2013-09-17,664034.5,
2915,2915,Checking,Active,2020-07-27,-494.35,
2916,2916,Savings,Active,2016-06-26,139868.22,
2917,2917,Credit Card,Active,2025-11-03,0.0,2000.0
2918,2918,Credit Card,Active,2023-05-12,0.0,3000.0
2919,2919,Checking,Inactive,2012-05-12,1023413.9,
2920,2920,Checking,Active,2017-12-27,192636.31,
2921,2921,Credit Card,Active,2024-05-24,0.0,3000.0
2922,2922,Credit Card,Active,2025-06-20,0.0,5000.0
2923,2923,Credit Card,Active,2015-05-22,0.0,15000.0
2924,2924,Savings,Inactive,2020-07-24,370614.42,
2925,2925,Credit Card,Inactive,2013-12-28,0.0,8000.0
2926,2926,Savings,Active,2024-12-02,64981.44,
2927,2927,Savings,Active,2022-01-22,280389.78,
2928,2928,Credit Card,Active,2023-02-08,-1185.23,15000.0
2929,2929,Credit Card,Active,2021-10-04,0.0,7500.0
2930,2930,Checking,Active,2020-07-08,386661.78,
2931,2931,Checking,Active,2017-06-19,336109.2,
2932,2932,Credit Card,Active,2016-08-10,0.0,6000.0
2933,2933,Checking,Inactive,2016-08-19,412312.56,
2934,2934,Credit Card,Active,2017-09-02,0.0,100000.0
2935,2935,Checking,Inactive,2013-06-28,1002547.07,
2936,2936,Checking,Inactive,2012-07-20,2316531.8,
2937,2937,Checking,Active,2017-11-14,720117.94,
2938,2938,Credit Card,Inactive,2016-12-15,-849.24,5000.0
2939,2939,Credit Card,Active,2010-06-18,0.0,2000.0
2940,2940,Savings,Active,2014-12-11,644967.19,
2941,2941,Savings,Active,2020-10-31,261953.06,
2942,2942,Checking,Active,2011-04-07,1069988.18,
2943,2943,Credit Card,Active,2012-03-25,0.0,2000.0
2944,2944,Savings,Active,2021-06-28,360148.41,
2945,2945,Credit Card,Active,2010-06-04,-634.35,6000.0
2946,2946,Credit Card,Active,2016-05-23,-860.1,40000.0
2947,2947,Credit Card,Active,2015-08-22,0.0,5000.0
2948,2948,Savings,Active,2021-08-22,142255.33,
2949,2949,Savings,Active,2016-02-25,801154.51,
2950,2950,Checking,Active,2015-10-20,252572.48,
2951,2951,Checking,Active,2020-06-27,142288.94,
2952,2952,Savings,Active,2025-01-28,99829.53,
2953,2953,Checking,Active,2021-04-20,568340.49,
2954,2954,Savings,Active,2010-03-16,1429142.01,
2955,2955,Checking,Active,2019-10-28,-492.43,
2956,2956,Savings,Active,2012-08-25,711622.95,
2957,2957,Credit Card,Active,2023-11-03,0.0,8000.0
2958,2958,Savings,Inactive,2012-10-29,1066602.53,
2959,2959,Certificate of Deposit,Active,2022-11-17,22545.43,
2960,2960,Savings,Active,2023-10-31,275867.7,
2961,2961,Credit Card,Active,2023-11-09,-406.73,5000.0
2962,2962,Credit Card,Active,2020-07-01,0.0,30000.0
2963,2963,Credit Card,Active,2024-01-16,-613.29,25000.0
2964,2964,Credit Card,Active,2016-09-29,0.0,6000.0
2965,2965,Checking,Active,2025-01-15,26010.84,
2966,2966,Credit Card,Active,2014-05-20,0.0,6000.0
2967,2967,Credit Card,Active,2013-03-23,0.0,3000.0
2968,2968,Savings,Active,2023-06-28,275052.65,
2969,2969,Savings,Active,2020-02-11,161439.17,
2970,2970,Savings,Inactive,2015-06-17,1416243.38,
2971,2971,Checking,Active,2019-05-19,433183.42,
2972,2972,Credit Card,Active,2019-08-23,0.0,5000.0
2973,2973,Savings,Active,2010-12-05,203561.22,
2974,2974,Credit Card,Active,2021-03-26,0.0,2000.0
2975,2975,Credit Card,Active,2019-05-19,0.0,2000.0
2976,2976,Savings,Active,2018-11-27,461099.22,
2977,2977,Checking,Active,2013-06-09,442982.0,
2978,2978,Checking,Active,2024-11-14,-418.36,
2979,2979,Credit Card,Active,2022-11-27,0.0,3000.0
2980,2980,Checking,Active,2018-04-28,411363.12,
2981,2981,Savings,Inactive,2020-11-04,852694.32,
2982,2982,Checking,Inactive,2016-07-02,145014.31,
2983,2983,Savings,Active,2019-11-08,430286.19,
2984,2984,Certificate of Deposit,Active,2023-09-28,21807.52,
2985,2985,Credit Card,Active,2016-01-09,0.0,10000.0
2986,2986,Savings,Active,2017-01-27,897865.58,
2987,2987,Savings,Active,2024-10-23,283183.42,
2988,2988,Savings,Active,2013-02-11,1944385.76,
2989,2989,Checking,Active,2022-05-07,213341.4,
2990,2990,Checking,Inactive,2024-09-29,8772.81,
2991,2991,Checking,Active,2019-09-04,311477.26,
2992,2992,Credit Card,Active,2020-11-26,0.0,2000.0
2993,2993,Checking,Active,2025-06-07,10702.6,
2994,2994,Checking,Active,2021-03-31,336385.29,
2995,2995,Credit Card,Active,2016-07-23,0.0,10000.0
2996,2996,Checking,Active,2011-10-21,742558.51,
2997,2997,Certificate of Deposit,Active,2014-05-16,15828.7,
2998,2998,Savings,Active,2016-12-09,808486.09,
2999,2999,Savings,Active,2024-11-06,76192.93,
3000,3000,Credit Card,Active,2016-10-09,0.0,3000.0
3001,3001,Credit Card,Active,2011-10-17,0.0,2000.0
3002,3002,Checking,Active,2024-07-27,92761.05,
3003,3003,Checking,Active,2015-07-12,619438.12,
3004,3004,Checking,Active,2017-10-19,503790.02,
3005,3005,Credit Card,Active,2018-11-28,0.0,5000.0
3006,3006,Savings,Active,2010-10-22,849795.61,
3007,3007,Certificate of Deposit,Active,2016-01-23,1480.92,
3008,3008,Checking,Active,2015-02-20,717053.52,
3009,3009,Certificate of Deposit,Active,2025-09-03,50333.89,
3010,3010,Credit Card,Active,2018-02-08,-768.73,2000.0
3011,3011,Checking,Active,2018-07-22,473071.47,
3012,3012,Checking,Active,2018-03-28,841696.26,
3013,3013,Credit Card,Active,2015-10-01,0.0,4000.0
3014,3014,Credit Card,Active,2025-07-24,0.0,2000.0
3015,3015,Credit Card,Active,2011-04-06,-934.62,10000.0
3016,3016,Credit Card,Inactive,2014-11-13,-712.93,8000.0
3017,3017,Checking,Active,2025-03-15,53917.19,
3018,3018,Certificate of Deposit,Active,2021-06-12,59644.12,
3019,3019,Savings,Active,2020-09-26,222353.74,
3020,3020,Savings,Active,2013-11-26,1106234.91,
3021,3021,Certificate of Deposit,Active,2019-10-20,63748.88,
3022,3022,Checking,Active,2018-11-12,280839.63,
3023,3023,Checking,Active,2017-08-10,857849.77,
3024,3024,Checking,Active,2015-06-30,1122576.64,
3025,3025,Checking,Active,2011-03-30,6117174.41,
3026,3026,Credit Card,Active,2014-12-11,0.0,4000.0
3027,3027,Savings,Active,2018-08-16,496281.85,
3028,3028,Credit Card,Active,2011-01-28,-337.37,4000.0
3029,3029,Credit Card,Active,2012-09-23,0.0,5000.0
3030,3030,Credit Card,Active,2015-12-28,0.0,25000.0
3031,3031,Checking,Active,2013-06-04,1470624.31,
3032,3032,Checking,Inactive,2013-03-31,916563.5,
3033,3033,Credit Card,Active,2013-02-01,0.0,8000.0
3034,3034,Credit Card,Active,2023-04-27,0.0,4000.0
3035,3035,Checking,Active,2021-10-12,84201.63,
3036,3036,Savings,Active,2010-09-22,2105082.05,
3037,3037,Certificate of Deposit,Active,2025-08-13,20200.67,
3038,3038,Savings,Active,2025-11-20,7225.47,
3039,3039,Credit Card,Active,2017-02-15,-947.65,5000.0
3040,3040,Checking,Active,2023-03-05,187179.85,
3041,3041,Checking,Active,2013-07-02,729324.71,
3042,3042,Checking,Active,2011-04-02,917355.48,
3043,3043,Checking,Active,2020-09-17,173237.89,
3044,3044,Credit Card,Active,2018-02-18,0.0,6000.0
3045,3045,Checking,Active,2011-03-22,360096.33,
3046,3046,Checking,Active,2013-01-20,874358.41,
3047,3047,Savings,Inactive,2022-04-17,2434980.1,
3048,3048,Checking,Active,2013-06-12,797174.04,
3049,3049,Checking,Active,2013-06-05,872346.98,
3050,3050,Savings,Inactive,2019-01-29,758974.9,
3051,3051,Credit Card,Active,2025-02-05,0.0,2000.0
3052,3052,Credit Card,Active,2019-12-27,0.0,6000.0
3053,3053,Checking,Active,2013-02-04,2974277.06,
3054,3054,Savings,Active,2017-07-16,791377.55,
3055,3055,Credit Card,Active,2013-09-09,-457.52,2000.0
3056,3056,Savings,Active,2012-05-09,794197.66,
3057,3057,Savings,Active,2014-07-01,1229927.89,
3058,3058,Checking,Active,2018-01-20,29622.44,
3059,3059,Checking,Active,2022-06-08,209537.6,
3060,3060,Checking,Active,2018-08-23,484598.67,
3061,3061,Checking,Active,2016-04-09,449776.46,
3062,3062,Credit Card,Active,2016-04-20,0.0,2000.0
3063,3063,Certificate of Deposit,Inactive,2016-06-30,72825.28,
3064,3064,Credit Card,Active,2025-05-03,0.0,8000.0
3065,3065,Credit Card,Active,2011-06-15,-770.13,12000.0
3066,3066,Savings,Active,2024-10-07,79410.99,
3067,3067,Savings,Active,2021-11-02,435284.65,
3068,3068,Savings,Active,2014-12-25,811358.72,
3069,3069,Credit Card,Active,2012-03-06,-724.77,12000.0
3070,3070,Savings,Active,2020-02-04,381930.18,
3071,3071,Credit Card,Active,2019-11-10,0.0,15000.0
3072,3072,Credit Card,Active,2025-03-17,0.0,2000.0
3073,3073,Credit Card,Active,2017-12-15,0.0,5000.0
3074,3074,Credit Card,Active,2010-08-18,-907.4,4000.0
3075,3075,Credit Card,Active,2021-06-06,0.0,8000.0
3076,3076,Savings,Active,2012-06-19,1107512.81,
3077,3077,Checking,Active,2024-10-06,257608.66,
3078,3078,Checking,Active,2010-03-13,956697.85,
3079,3079,Checking,Active,2018-02-14,560424.36,
3080,3080,Credit Card,Active,2019-04-07,0.0,4000.0
3081,3081,Savings,Active,2020-07-30,238223.98,
3082,3082,Checking,Inactive,2024-01-06,72634.0,
3083,3083,Checking,Active,2011-12-03,3359840.17,
3084,3084,Credit Card,Active,2012-03-15,0.0,12000.0
3085,3085,Checking,Active,2024-08-14,121.76,
3086,3086,Credit Card,Active,2014-10-20,-1053.38,5000.0
3087,3087,Checking,Active,2017-12-23,579241.35,
3088,3088,Savings,Active,2010-01-21,1292493.78,
3089,3089,Credit Card,Active,2024-03-30,0.0,2000.0
3090,3090,Savings,Active,2021-04-25,350657.34,
3091,3091,Credit Card,Active,2014-08-27,-328.47,6000.0
3092,3092,Savings,Active,2016-02-11,701132.45,
3093,3093,Credit Card,Inactive,2023-04-25,0.0,3000.0
3094,3094,Checking,Active,2021-09-06,11483.38,
3095,3095,Savings,Active,2012-04-24,3837120.79,
3096,3096,Credit Card,Inactive,2012-07-13,0.0,40000.0
3097,3097,Checking,Active,2011-06-06,1057650.19,
3098,3098,Credit Card,Active,2016-01-29,-418.25,10000.0
3099,3099,Checking,Active,2021-08-18,361845.58,
3100,3100,Credit Card,Active,2020-03-06,0.0,8000.0
3101,3101,Credit Card,Active,2012-09-21,-787.5,3000.0
3102,3102,Checking,Active,2024-08-01,1970792.89,
3103,3103,Certificate of Deposit,Active,2024-04-23,10652.7,
3104,3104,Certificate of Deposit,Active,2013-12-28,8047.07,
3105,3105,Checking,Active,2024-02-22,124887.79,
3106,3106,Credit Card,Active,2025-06-01,0.0,2000.0
3107,3107,Checking,Active,2018-11-14,305351.04,
3108,3108,Savings,Active,2016-10-18,430685.6,
3109,3109,Checking,Active,2023-07-07,45968.18,
3110,3110,Checking,Active,2020-05-25,91271.49,
3111,3111,Checking,Active,2017-05-29,239599.11,
3112,3112,Savings,Active,2015-07-13,709823.41,
3113,3113,Checking,Active,2024-06-27,7971.05,
3114,3114,Checking,Active,2019-05-18,253338.22,
3115,3115,Credit Card,Active,2025-07-25,0.0,100000.0
3116,3116,Checking,Active,2021-11-02,495336.03,
3117,3117,Checking,Active,2017-04-25,733329.94,
3118,3118,Checking,Active,2018-10-02,198958.3,
3119,3119,Checking,Active,2015-01-10,368184.11,
3120,3120,Certificate of Deposit,Active,2014-04-13,31762.76,
3121,3121,Checking,Active,2015-11-29,637678.73,
3122,3122,Checking,Active,2020-10-15,377468.91,
3123,3123,Savings,Active,2011-12-09,336659.4,
3124,3124,Checking,Active,2010-07-11,1618032.3,
3125,3125,Savings,Active,2024-09-21,154586.18,
3126,3126,Checking,Active,2011-12-10,393798.14,
3127,3127,Credit Card,Active,2010-07-19,0.0,6000.0
3128,3128,Savings,Active,2022-11-25,193248.58,
3129,3129,Certificate of Deposit,Inactive,2019-08-26,1283.49,
3130,3130,Checking,Active,2015-03-04,1274417.94,
3131,3131,Savings,Active,2024-03-15,52398.46,
3132,3132,Savings,Active,2022-10-28,241582.72,
3133,3133,Savings,Active,2020-12-10,344006.71,
3134,3134,Checking,Active,2022-10-15,155840.54,
3135,3135,Savings,Active,2016-03-18,450697.73,
3136,3136,Checking,Active,2017-02-04,355575.93,
3137,3137,Credit Card,Active,2022-07-04,0.0,10000.0
3138,3138,Savings,Inactive,2019-04-07,248490.46,
3139,3139,Savings,Active,2018-08-13,439319.93,
3140,3140,Credit Card,Active,2011-07-06,0.0,7500.0
3141,3141,Savings,Active,2010-11-04,517748.12,
3142,3142,Checking,Active,2016-04-06,652937.73,
3143,3143,Credit Card,Active,2018-02-27,0.0,8000.0
3144,3144,Checking,Active,2010-12-14,1787992.5,
3145,3145,Checking,Inactive,2022-01-18,122126.35,
3146,3146,Savings,Active,2023-08-17,161942.12,
3147,3147,Checking,Active,2019-04-17,473471.59,
3148,3148,Checking,Active,2015-02-26,587742.46,
3149,3149,Checking,Active,2023-02-19,88655.31,
3150,3150,Savings,Active,2023-11-23,48992.79,
3151,3151,Savings,Active,2014-04-23,876390.08,
3152,3152,Checking,Active,2019-04-17,101179.74,
3153,3153,Savings,Active,2021-07-10,163910.41,
3154,3154,Savings,Active,2022-05-10,313544.62,
3155,3155,Checking,Active,2024-07-23,112791.77,
3156,3156,Savings,Active,2023-05-07,242379.82,
3157,3157,Savings,Active,2019-03-07,613390.64,
3158,3158,Credit Card,Active,2014-10-04,-745.3,2000.0
3159,3159,Credit Card,Active,2010-03-06,-631.63,50000.0
3160,3160,Credit Card,Active,2024-11-22,0.0,5000.0
3161,3161,Checking,Active,2018-07-05,526351.68,
3162,3162,Credit Card,Active,2018-04-10,0.0,100000.0
3163,3163,Savings,Active,2025-07-10,9167.22,
3164,3164,Credit Card,Active,2025-05-07,0.0,2000.0
3165,3165,Checking,Active,2018-08-29,309971.3,
3166,3166,Savings,Active,2021-02-21,517598.4,
3167,3167,Checking,Active,2022-08-09,206433.8,
3168,3168,Savings,Active,2012-07-10,739019.27,
