emp_id,customer_id,employment_status,annual_income,employer_name,years_employed,date_employed
2701,2701,part-time,32873,Skimia,6,2019-04-26
2702,2702,self-employed,48689,self-employed,,
2703,2703,full-time,49102,Rhynoodle,2,2023-06-16
2704,2704,full-time,131233,Ntag,4,2021-08-30
2705,2705,full-time,66533,Chatterbridge,13,2012-10-10
2706,2706,part-time,32865,Plambee,9,2016-09-10
2707,2707,full-time,56080,Skinix,5,2020-08-10
2708,2708,full-time,166570,Dabvine,9,2016-07-14
2709,2709,full-time,76144,Fivespan,1,2024-10-30
2710,2710,self-employed,51682,Freelance,,
2711,2711,unemployed,0,N/A,0,
2712,2712,unemployed,0,N/A,0,
2713,2713,self-employed,166692,Freelance,,
2714,2714,full-time,74790,Abata,8,2017-07-15
2715,2715,full-time,50990,Jabbercube,3,2022-08-29
2716,2716,full-time,38911,Oyope,13,2012-07-12
2717,2717,self-employed,50284,Freelance,,
2718,2718,full-time,61420,Avamm,1,2024-11-17
2719,2719,full-time,65645,Dynava,5,2020-01-29
2720,2720,part-time,21114,Eayo,14,2011-05-06
2721,2721,full-time,78245,Feedbug,15,2010-10-31
2722,2722,full-time,65636,Latz,12,2013-05-09
2723,2723,full-time,36884,Voonyx,11,2014-06-14
2724,2724,self-employed,81991,Freelance,,
2725,2725,self-employed,63163,Freelance,,
2726,2726,full-time,80282,Vipe,12,2013-02-09
2727,2727,full-time,84138,Twitterbridge,3,2022-06-05
2728,2728,full-time,42083,Tanoodle,8,2017-08-12
2729,2729,full-time,69444,Photojam,3,2022-04-22
2730,2730,part-time,18308,Youtags,14,2011-03-11
2731,2731,full-time,71328,Kazu,7,2018-04-06
2732,2732,full-time,75329,Jabbertype,13,2012-11-15
2733,2733,full-time,77941,Einti,9,2016-08-07
2734,2734,full-time,70187,Dynabox,3,2022-08-29
2735,2735,full-time,54450,Tagcat,2,2023-05-09
2736,2736,full-time,77864,Photobean,7,2018-05-25
2737,2737,full-time,56247,Quamba,11,2014-06-28
2738,2738,part-time,23587,Youbridge,1,2024-04-05
2739,2739,part-time,32846,Voonder,13,2011-12-23
2740,2740,full-time,227688,Pixoboo,4,2021-02-05
2741,2741,part-time,22155,Buzzster,12,2013-11-13
2742,2742,self-employed,46077,Freelance,,
2743,2743,full-time,75697,Kwilith,8,2016-12-31
2744,2744,part-time,27878,Zooxo,13,2011-12-21
2745,2745,full-time,43194,Mydeo,14,2011-06-24
2746,2746,part-time,23253,Quatz,15,2010-01-01
2747,2747,full-time,73210,Twitterbeat,5,2020-10-25
2748,2748,full-time,110837,Realpoint,10,2015-09-22
2749,2749,full-time,115170,Ozu,6,2019-04-05
2750,2750,full-time,81997,Jaxbean,11,2014-04-06
2751,2751,full-time,68980,Zoonoodle,10,2015-02-28
2752,2752,full-time,236601,Buzzster,8,2017-09-07
2753,2753,self-employed,64299,self-employed,,
2754,2754,full-time,215619,Eayo,11,2014-09-02
2755,2755,full-time,72224,Vinte,8,2017-08-25
2756,2756,self-employed,45769,Freelance,,
2757,2757,full-time,67502,Quimm,9,2016-01-06
2758,2758,full-time,42759,BlogXS,1,2024-11-14
2759,2759,full-time,153737,Fanoodle,15,2010-11-21
2760,2760,full-time,131182,Fatz,9,2016-10-27
2761,2761,full-time,50777,Babbleset,10,2015-01-28
2762,2762,full-time,67062,Quinu,1,2024-06-07
2763,2763,full-time,36832,Topdrive,6,2019-10-16
2764,2764,full-time,78229,Gigabox,3,2022-09-01
2765,2765,part-time,28367,Aibox,4,2021-09-26
2766,2766,full-time,61952,Skibox,8,2017-09-12
2767,2767,self-employed,72863,Freelance,,
2768,2768,full-time,57552,Skyble,9,2016-04-28
2769,2769,self-employed,64044,self-employed,,
2770,2770,part-time,24384,Shufflebeat,12,2013-07-01
2771,2771,unemployed,0,N/A,0,
2772,2772,part-time,30101,Zoonoodle,10,2015-08-23
2773,2773,self-employed,50717,self-employed,,
2774,2774,full-time,58240,Rhynyx,10,2015-10-05
2775,2775,part-time,15822,Jaloo,14,2011-02-27
2776,2776,self-employed,60634,Freelance,,
2777,2777,self-employed,64574,self-employed,,
2778,2778,self-employed,56903,self-employed,,
2779,2779,self-employed,84546,Freelance,,
2780,2780,full-time,128662,Lajo,15,2010-09-12
2781,2781,unemployed,0,N/A,0,
2782,2782,full-time,52380,Jabbersphere,2,2023-05-27
2783,2783,full-time,133161,Jabbersphere,4,2021-05-13
2784,2784,part-time,17566,Skaboo,5,2019-12-17
2785,2785,unemployed,0,,0,
2786,2786,full-time,52795,Topicshots,13,2012-08-03
2787,2787,full-time,37456,Brightbean,14,2011-07-23
2788,2788,full-time,41354,Trilia,4,2021-05-18
2789,2789,self-employed,46189,self-employed,,
2790,2790,unemployed,0,N/A,0,
2791,2791,full-time,89529,Skippad,7,2018-06-22
2792,2792,full-time,132821,Innotype,3,2022-11-30
2793,2793,full-time,68697,Edgewire,15,2009-12-16
2794,2794,full-time,69377,Aibox,13,2012-05-15
2795,2795,full-time,140543,Skinte,5,2020-04-04
2796,2796,full-time,41092,Skidoo,9,2016-03-09
2797,2797,full-time,82850,Geba,11,2014-03-15
2798,2798,full-time,68726,Kazu,9,2016-02-15
2799,2799,part-time,18865,Voomm,10,2015-08-07
2800,2800,full-time,56447,Twitterlist,3,2022-07-02
2801,2801,full-time,71017,Tagchat,11,2014-02-04
2802,2802,full-time,56917,Gabtype,6,2019-03-23
2803,2803,full-time,193104,Browsezoom,11,2014-02-01
2804,2804,full-time,65492,Twitterbeat,12,2013-09-21
2805,2805,part-time,34724,Photobug,1,2024-05-12
2806,2806,part-time,27547,Centimia,9,2016-05-10
2807,2807,full-time,75817,Skiba,13,2012-03-31
2808,2808,unemployed,0,N/A,0,
2809,2809,full-time,418913,Yamia,12,2013-07-07
2810,2810,self-employed,700167,Freelance,,
2811,2811,full-time,36377,BlogXS,10,2015-05-11
2812,2812,part-time,14459,Abatz,1,2024-02-24
2813,2813,full-time,50985,Buzzdog,8,2017-06-15
2814,2814,unemployed,0,N/A,0,
2815,2815,full-time,37484,Dabfeed,8,2017-01-05
2816,2816,part-time,26111,Minyx,1,2024-01-26
2817,2817,unemployed,0,N/A,0,
2818,2818,part-time,12177,Rhycero,4,2021-08-27
2819,2819,full-time,50449,Abata,3,2022-02-07
2820,2820,full-time,50765,Linkbuzz,8,2017-11-25
2821,2821,self-employed,117338,self-employed,,
2822,2822,full-time,124435,Trilith,12,2013-05-02
2823,2823,unemployed,0,N/A,0,
2824,2824,full-time,61922,Ainyx,13,2012-02-04
2825,2825,full-time,57920,Jazzy,11,2014-01-13
2826,2826,full-time,194816,Minyx,2,2023-01-31
2827,2827,full-time,63498,Kamba,5,2020-08-22
2828,2828,full-time,67356,Youtags,3,2022-04-05
2829,2829,full-time,82116,Skyndu,13,2012-05-10
2830,2830,full-time,43940,Linkbridge,11,2014-09-13
2831,2831,full-time,49511,Edgetag,6,2019-09-24
2832,2832,full-time,57330,Yombu,4,2021-03-24
2833,2833,unemployed,0,N/A,0,
2834,2834,full-time,38012,Skipstorm,12,2013-03-21
2835,2835,self-employed,37237,self-employed,,
2836,2836,full-time,56773,Mynte,5,2020-06-22
2837,2837,unemployed,0,N/A,0,
2838,2838,full-time,68890,Skippad,4,2021-01-03
2839,2839,full-time,134406,Katz,3,2022-04-02
2840,2840,full-time,167906,Plajo,1,2024-02-17
2841,2841,full-time,80181,Kazio,4,2021-09-09
2842,2842,full-time,85274,Trilia,15,2010-06-23
2843,2843,full-time,81752,Wikibox,1,2024-08-02
2844,2844,self-employed,71821,Freelance,,
2845,2845,self-employed,52363,self-employed,,
2846,2846,full-time,67438,Livetube,2,2023-09-11
2847,2847,part-time,30261,Feedmix,14,2011-10-24
2848,2848,full-time,56670,Zazio,6,2019-11-18
2849,2849,full-time,84240,Jaloo,8,2017-04-09
2850,2850,full-time,81080,Realcube,14,2011-09-11
2851,2851,self-employed,58925,self-employed,,
2852,2852,full-time,59683,Avaveo,8,2017-02-25
2853,2853,self-employed,47100,self-employed,,
2854,2854,full-time,38311,Livetube,4,2021-01-28
2855,2855,part-time,27271,Bubblemix,11,2014-05-31
2856,2856,full-time,734344,Skaboo,6,2019-07-02
2857,2857,full-time,81663,Quatz,3,2022-03-04
2858,2858,full-time,66926,Kaymbo,4,2021-07-13
2859,2859,self-employed,88496,self-employed,,
2860,2860,full-time,84896,Brainsphere,6,2019-08-09
2861,2861,unemployed,0,N/A,0,
2862,2862,full-time,103663,Mycat,6,2019-07-08
2863,2863,full-time,65043,Tazzy,9,2016-03-28
2864,2864,self-employed,65240,self-employed,,
2865,2865,full-time,74960,Jabberstorm,8,2017-05-07
2866,2866,full-time,84279,Skaboo,7,2018-08-09
2867,2867,full-time,87043,Fivespan,10,2015-05-30
2868,2868,full-time,64205,Tambee,13,2011-12-03
2869,2869,full-time,40266,Yamia,5,2020-06-07
2870,2870,full-time,116053,Trupe,4,2021-02-12
2871,2871,full-time,226669,Plajo,2,2023-01-18
2872,2872,full-time,91397,Blogspan,13,2012-07-22
2873,2873,full-time,59848,Tagfeed,1,2024-03-10
2874,2874,full-time,53253,Skajo,11,2014-10-18
2875,2875,full-time,70932,Pixope,8,2017-03-09
2876,2876,self-employed,233021,Freelance,,
2877,2877,full-time,38764,Skidoo,15,2010-08-10
2878,2878,self-employed,88479,Freelance,,
2879,2879,full-time,5231170,Blogpad,6,2019-08-09
2880,2880,full-time,68097,Quatz,5,2020-09-17
2881,2881,full-time,110869,Tagcat,1,2024-09-07
2882,2882,full-time,62645,Livetube,1,2024-09-16
2883,2883,self-employed,83928,Freelance,,
2884,2884,self-employed,83074,Freelance,,
2885,2885,full-time,40424,Avamba,2,2023-05-09
2886,2886,self-employed,71357,Freelance,,
2887,2887,full-time,127386,Skynoodle,12,2013-04-16
2888,2888,self-employed,104647,self-employed,,
2889,2889,part-time,12528,Thoughtblab,13,2012-01-18
2890,2890,full-time,44395,Skaboo,13,2012-10-23
2891,2891,self-employed,38816,self-employed,,
2892,2892,full-time,63566,Browsebug,7,2018-02-06
2893,2893,full-time,37802,Ailane,1,2023-12-26
2894,2894,self-employed,83058,self-employed,,
2895,2895,self-employed,63210,self-employed,,
2896,2896,unemployed,0,N/A,0,
2897,2897,part-time,21756,Pixonyx,3,2022-07-12
2898,2898,part-time,30875,Meejo,10,2015-07-16
2899,2899,part-time,21953,Quimm,2,2023-09-02
2900,2900,full-time,64450,Dynazzy,9,2016-09-04
2901,2901,self-employed,69341,self-employed,,
2902,2902,full-time,94908,Yoveo,1,2024-06-30
2903,2903,part-time,12924,Edgeclub,2,2023-10-28
2904,2904,full-time,74336,Zoomcast,7,2018-06-25
2905,2905,full-time,47937,Mudo,2,2023-02-11
2906,2906,full-time,56049,Aivee,4,2021-09-23
2907,2907,unemployed,0,N/A,0,
2908,2908,full-time,66708,Tazzy,12,2013-02-19
2909,2909,part-time,24681,Voomm,12,2013-08-31
2910,2910,full-time,40021,Skinte,5,2019-12-06
2911,2911,self-employed,78270,Freelance,,
2912,2912,self-employed,43862,self-employed,,
2913,2913,full-time,81091,Zazio,10,2015-04-08
2914,2914,self-employed,48851,Freelance,,
2915,2915,unemployed,0,N/A,0,
2916,2916,part-time,14524,Wikivu,12,2013-04-16
2917,2917,full-time,47027,Edgeblab,10,2015-11-21
2918,2918,full-time,71132,Jabbercube,10,2015-01-30
2919,2919,full-time,84668,Jatri,12,2013-03-22
2920,2920,full-time,35146,Snaptags,7,2018-06-07
2921,2921,full-time,78504,Buzzbean,11,2014-06-04
2922,2922,self-employed,39065,Freelance,,
2923,2923,part-time,33454,Buzzdog,7,2018-01-11
2924,2924,full-time,65542,Twitterwire,6,2019-03-03
2925,2925,self-employed,79215,Freelance,,
2926,2926,full-time,65701,Babbleblab,11,2014-10-05
2927,2927,full-time,69844,Flipbug,10,2015-08-07
2928,2928,full-time,56138,Roombo,12,2013-02-19
2929,2929,part-time,18731,Buzzbean,1,2024-04-05
2930,2930,full-time,80994,Lajo,8,2017-07-05
2931,2931,self-employed,49234,self-employed,,
2932,2932,self-employed,233819,self-employed,,
2933,2933,full-time,54325,Gabvine,2,2022-12-20
2934,2934,full-time,41192,Midel,8,2017-05-20
2935,2935,full-time,90233,Browsecat,3,2022-03-30
2936,2936,full-time,182616,Gabcube,2,2023-02-01
2937,2937,self-employed,99706,Freelance,,
2938,2938,full-time,65479,Thoughtblab,13,2012-05-21
2939,2939,self-employed,43417,self-employed,,
2940,2940,full-time,53396,Nlounge,12,2013-11-20
2941,2941,full-time,50263,Edgeclub,2,2023-10-29
2942,2942,full-time,82581,Tagchat,14,2011-08-14
2943,2943,self-employed,130569,self-employed,,
2944,2944,self-employed,78816,Freelance,,
2945,2945,self-employed,98895,Freelance,,
2946,2946,full-time,73465,Quire,15,2010-08-30
2947,2947,full-time,69141,Ntags,5,2020-09-30
2948,2948,part-time,32410,Skynoodle,8,2017-02-07
2949,2949,self-employed,75258,Freelance,,
2950,2950,part-time,34378,Twitterbeat,1,2024-02-13
2951,2951,full-time,35100,Miboo,7,2018-06-09
2952,2952,full-time,119588,Twimm,9,2015-12-22
2953,2953,full-time,131399,Zava,9,2016-04-24
2954,2954,full-time,78457,Tanoodle,14,2011-02-01
2955,2955,unemployed,0,N/A,0,
2956,2956,full-time,47477,Livetube,2,2023-10-26
2957,2957,full-time,38059,Fanoodle,2,2022-12-22
2958,2958,full-time,72711,Quaxo,15,2010-09-24
2959,2959,unemployed,0,N/A,0,
2960,2960,full-time,131114,Pixoboo,2,2023-03-30
2961,2961,self-employed,106397,Freelance,,
2962,2962,self-employed,84625,self-employed,,
2963,2963,full-time,96906,Twitterbridge,7,2018-03-23
2964,2964,full-time,58595,Camido,9,2016-10-07
2965,2965,full-time,35060,Skimia,9,2016-04-06
2966,2966,full-time,53620,Aibox,12,2013-11-24
2967,2967,full-time,46524,Kimia,6,2019-11-05
2968,2968,full-time,111898,Zoomdog,4,2021-02-13
2969,2969,part-time,26670,Realmix,9,2016-03-14
2970,2970,full-time,122611,Meevee,12,2013-11-23
2971,2971,full-time,74044,Muxo,2,2023-07-22
2972,2972,full-time,83122,Oyope,10,2015-08-10
2973,2973,part-time,12829,InnoZ,15,2009-12-06
2974,2974,full-time,236087,Mybuzz,2,2023-04-08
2975,2975,self-employed,75904,self-employed,,
2976,2976,full-time,62277,Tagpad,6,2019-08-13
2977,2977,full-time,45063,Skalith,13,2012-11-13
2978,2978,unemployed,0,N/A,0,
2979,2979,full-time,41906,Kare,5,2020-06-11
2980,2980,full-time,63931,Oloo,9,2016-11-07
2981,2981,self-employed,160631,self-employed,,
2982,2982,part-time,25543,Realbridge,8,2017-09-27
2983,2983,full-time,67536,Podcat,9,2016-01-20
2984,2984,full-time,95833,Ozu,2,2023-03-04
2985,2985,self-employed,67958,self-employed,,
2986,2986,full-time,94402,Snaptags,12,2013-03-21
2987,2987,full-time,241153,Mycat,6,2019-06-01
2988,2988,full-time,134267,Dabshots,12,2013-06-04
2989,2989,self-employed,69004,Freelance,,
2990,2990,part-time,17150,Jatri,5,2020-01-22
2991,2991,self-employed,59020,self-employed,,
2992,2992,self-employed,102710,Freelance,,
2993,2993,part-time,32445,Mybuzz,8,2017-09-23
2994,2994,self-employed,82071,Freelance,,
2995,2995,full-time,67868,Shufflebeat,3,2022-09-03
2996,2996,self-employed,61951,self-employed,,
2997,2997,full-time,76390,Mymm,10,2015-11-05
2998,2998,full-time,83673,Fliptune,10,2015-09-27
2999,2999,full-time,69659,Yata,5,2020-07-13
3000,3000,self-employed,62185,self-employed,,
3001,3001,full-time,62596,Linkbridge,15,2010-11-07
3002,3002,full-time,80674,Browsebug,11,2014-03-01
3003,3003,full-time,69583,Livetube,1,2024-04-21
3004,3004,full-time,70936,Leenti,3,2021-12-02
3005,3005,full-time,413523,Layo,4,2021-01-09
3006,3006,full-time,49474,Jaxworks,3,2022-04-09
3007,3007,full-time,44523,Realmix,5,2020-06-11
3008,3008,full-time,75823,Yabox,8,2017-04-29
3009,3009,full-time,6960717,Fanoodle,13,2011-12-11
3010,3010,full-time,56497,Flashpoint,9,2016-05-31
3011,3011,full-time,73509,Twitterbridge,1,2024-07-28
3012,3012,full-time,120143,Dynava,12,2012-12-07
3013,3013,full-time,81227,Jabbersphere,10,2015-03-12
3014,3014,unemployed,0,N/A,0,
3015,3015,full-time,65161,Wordify,10,2015-08-01
3016,3016,self-employed,75219,Freelance,,
3017,3017,full-time,81873,Leenti,5,2020-07-09
3018,3018,full-time,65518,Flipopia,5,2020-07-10
3019,3019,full-time,42005,Avavee,1,2024-08-15
3020,3020,full-time,83096,Skimia,5,2020-05-26
3021,3021,full-time,42707,Mita,2,2023-11-24
3022,3022,full-time,49087,Dabtype,4,2021-08-26
3023,3023,full-time,112410,Aimbo,6,2018-12-18
3024,3024,self-employed,118166,self-employed,,
3025,3025,full-time,427995,Skyvu,5,2020-09-26
3026,3026,full-time,73881,Thoughtsphere,15,2010-09-19
3027,3027,self-employed,64124,self-employed,,
3028,3028,part-time,25074,Meezzy,6,2019-01-30
3029,3029,self-employed,39645,self-employed,,
3030,3030,full-time,60420,Trudeo,6,2019-11-01
3031,3031,full-time,127700,Flashpoint,3,2022-04-27
3032,3032,full-time,82233,Linklinks,8,2017-01-31
3033,3033,full-time,54831,Youtags,7,2018-11-15
3034,3034,part-time,20614,Shufflebeat,14,2011-10-16
3035,3035,part-time,29548,Zoomlounge,11,2014-04-08
3036,3036,full-time,119445,Ntag,12,2013-02-26
3037,3037,full-time,80451,Pixope,3,2022-01-15
3038,3038,self-employed,82707,self-employed,,
3039,3039,full-time,80174,Wikibox,1,2024-04-08
3040,3040,self-employed,77291,Freelance,,
3041,3041,full-time,68454,Mudo,11,2013-12-30
3042,3042,self-employed,72103,Freelance,,
3043,3043,full-time,43039,Voomm,15,2010-10-29
3044,3044,self-employed,70324,Freelance,,
3045,3045,part-time,33863,Linktype,3,2022-06-10
3046,3046,full-time,77703,Browsedrive,4,2021-11-29
3047,3047,full-time,641610,Trupe,13,2012-01-17
3048,3048,full-time,73629,Blogspan,9,2016-07-25
3049,3049,full-time,79536,Eayo,3,2022-02-12
3050,3050,full-time,105147,Gigashots,8,2017-10-23
3051,3051,self-employed,61445,Freelance,,
3052,3052,full-time,74395,Jaxworks,14,2011-01-01
3053,3053,full-time,241724,Abatz,9,2016-02-08
3054,3054,full-time,87748,Trupe,12,2013-06-07
3055,3055,full-time,70122,Wikizz,15,2010-08-05
3056,3056,full-time,52266,Wikido,7,2018-05-26
3057,3057,full-time,97485,Wordware,9,2016-04-18
3058,3058,part-time,13338,Photobug,9,2015-12-02
3059,3059,full-time,69926,Edgetag,13,2012-10-11
3060,3060,full-time,75667,Meevee,6,2019-11-23
3061,3061,full-time,56968,Wordify,9,2016-02-10
3062,3062,full-time,45441,Blogtag,6,2019-04-11
3063,3063,part-time,21265,Quinu,5,2020-01-15
3064,3064,full-time,203048,Katz,11,2014-05-20
3065,3065,part-time,32938,Zoombox,4,2021-06-08
3066,3066,full-time,68382,Plajo,10,2015-04-28
3067,3067,full-time,103896,Meevee,4,2021-09-27
3068,3068,full-time,67376,Linktype,1,2024-08-06
3069,3069,self-employed,54727,Freelance,,
3070,3070,full-time,63054,Jayo,1,2024-04-09
3071,3071,self-employed,83433,self-employed,,
3072,3072,full-time,69313,Avamba,14,2011-02-27
3073,3073,full-time,109402,Shufflester,8,2017-03-24
3074,3074,full-time,123229,Gabspot,14,2011-07-31
3075,3075,full-time,60233,Jabberstorm,8,2017-09-25
3076,3076,self-employed,72740,Freelance,,
3077,3077,full-time,231059,Cogibox,5,2020-03-12
3078,3078,self-employed,69899,Freelance,,
3079,3079,full-time,80948,Tazz,11,2014-09-29
3080,3080,full-time,51515,Dabjam,10,2015-11-15
3081,3081,full-time,43170,Browsecat,15,2010-09-05
3082,3082,full-time,45626,Talane,9,2016-11-07
3083,3083,full-time,249712,Jayo,7,2018-05-18
3084,3084,part-time,29689,Realpoint,11,2014-09-20
3085,3085,unemployed,0,N/A,0,
3086,3086,full-time,41827,Topicware,11,2014-08-15
3087,3087,full-time,81488,Gabtype,6,2019-09-27
3088,3088,self-employed,70227,self-employed,,
3089,3089,full-time,39797,Vipe,6,2019-08-27
3090,3090,full-time,72703,Fadeo,9,2016-03-07
3091,3091,full-time,64249,Bluezoom,6,2019-04-28
3092,3092,full-time,65504,Kayveo,3,2022-11-12
3093,3093,full-time,77603,Mydeo,11,2014-05-02
3094,3094,part-time,13800,Photospace,11,2014-03-21
3095,3095,full-time,245440,Ozu,11,2014-04-10
3096,3096,full-time,49518,Oyonder,6,2019-09-19
3097,3097,full-time,82583,Mynte,14,2011-09-06
3098,3098,full-time,37544,Bubblebox,10,2015-04-27
3099,3099,full-time,91398,Roomm,6,2019-10-20
3100,3100,self-employed,131871,self-employed,,
3101,3101,full-time,101230,Photospace,9,2016-09-01
3102,3102,full-time,1487001,Riffpedia,6,2019-09-10
3103,3103,full-time,592572,Rhynyx,12,2013-08-21
3104,3104,full-time,44419,Gabvine,6,2019-03-23
3105,3105,full-time,75717,Roomm,4,2021-05-29
3106,3106,part-time,19545,Voonyx,5,2020-11-22
3107,3107,full-time,51790,Skiptube,7,2018-10-22
3108,3108,full-time,44345,Zoombeat,3,2022-06-19
3109,3109,part-time,27389,Buzzshare,12,2013-11-19
3110,3110,part-time,26811,Quatz,10,2015-10-15
3111,3111,full-time,37009,Tagpad,10,2015-03-19
3112,3112,full-time,62562,Centimia,11,2014-09-20
3113,3113,part-time,14503,Jabbercube,4,2021-02-10
3114,3114,full-time,48589,Plambee,7,2017-12-07
3115,3115,self-employed,5388829,Freelance,,
3116,3116,full-time,132229,Realbridge,12,2013-04-06
3117,3117,full-time,93917,Riffpedia,3,2022-06-07
3118,3118,full-time,38446,Oyoloo,11,2014-11-06
3119,3119,full-time,43950,Eidel,12,2013-04-17
3120,3120,full-time,50026,Muxo,6,2019-02-03
3121,3121,self-employed,74042,self-employed,,
3122,3122,self-employed,83285,self-employed,,
3123,3123,part-time,21919,Voonder,2,2022-12-15
3124,3124,full-time,114149,Feedspan,11,2014-03-22
3125,3125,full-time,122710,Youspan,14,2010-12-27
3126,3126,full-time,37775,Plambee,3,2021-12-16
3127,3127,full-time,93840,Midel,11,2014-02-28
3128,3128,full-time,62264,BlogXS,7,2018-09-27
3129,3129,self-employed,55511,Freelance,,
3130,3130,full-time,128109,Realcube,11,2014-10-12
3131,3131,part-time,30200,Meeveo,3,2022-06-22
3132,3132,full-time,77324,Flashdog,3,2022-07-25
3133,3133,full-time,66687,Digitube,13,2012-06-11
3134,3134,self-employed,58238,Freelance,,
3135,3135,full-time,42857,Babbleblab,13,2012-01-30
3136,3136,self-employed,49148,Freelance,,
3137,3137,full-time,46814,Meevee,13,2012-09-25
3138,3138,full-time,36060,Innojam,14,2011-03-01
3139,3139,full-time,56574,Ntag,3,2022-06-03
3140,3140,self-employed,53472,self-employed,,
3141,3141,part-time,30671,Dynazzy,13,2012-08-03
3142,3142,full-time,77000,Wikizz,12,2013-10-12
3143,3143,self-employed,37262,Freelance,,
3144,3144,full-time,128163,Bubblemix,2,2023-11-21
3145,3145,full-time,40358,Cogilith,2,2023-11-30
3146,3146,full-time,68842,Twimm,4,2021-07-26
3147,3147,full-time,80573,Mydeo,9,2016-02-11
3148,3148,full-time,64698,Quamba,3,2022-05-13
3149,3149,full-time,40291,Devpoint,5,2020-03-19
3150,3150,part-time,23315,Kamba,15,2009-12-16
3151,3151,self-employed,67947,Freelance,,
3152,3152,part-time,23536,Babbleset,13,2012-04-25
3153,3153,full-time,36662,Jabbercube,3,2021-12-03
3154,3154,full-time,85906,Oodoo,3,2022-11-29
3155,3155,full-time,91585,Jayo,5,2019-12-07
3156,3156,full-time,92544,Eayo,7,2018-10-13
3157,3157,full-time,86348,Yotz,9,2016-10-28
3158,3158,self-employed,63197,Freelance,,
3159,3159,full-time,46905,Kazio,4,2021-06-14
3160,3160,full-time,41997,Kazio,12,2013-05-18
3161,3161,full-time,81050,Kanoodle,3,2022-03-31
3162,3162,self-employed,84024,self-employed,,
3163,3163,part-time,23060,Ozu,2,2023-11-12
3164,3164,full-time,106322,Oyoyo,13,2012-11-21
3165,3165,full-time,52096,Tagpad,5,2020-06-12
3166,3166,full-time,102971,Feedfire,12,2013-07-20
3167,3167,full-time,72278,Meejo,9,2016-09-10
3168,3168,full-time,49322,Browsebug,1,2024-04-03
3169,3169,full-time,56395,Innotype,11,2014-03-14
3170,3170,part-time,21319,Zoombox,7,2018-02-02
3171,3171,self-employed,121120,Freelance,,
3172,3172,self-employed,982680,Freelance,,
3173,3173,full-time,55779,Yotz,9,2016-06-15
3174,3174,part-time,33448,Skyba,9,2016-09-12
3175,3175,self-employed,7555719,self-employed,,
3176,3176,full-time,92280,Voonix,9,2016-05-08
3177,3177,self-employed,84876,Freelance,,
3178,3178,full-time,123609,Jabbercube,14,2010-12-17
3179,3179,unemployed,0,N/A,0,
3180,3180,full-time,80029,Fliptune,13,2012-11-30
3181,3181,full-time,39171,Flashspan,11,2014-03-11
3182,3182,full-time,114698,Quatz,3,2022-08-20
3183,3183,full-time,40032,Meejo,4,2021-08-13
3184,3184,full-time,90775,Meejo,12,2013-07-03
3185,3185,part-time,25107,Yadel,1,2024-03-27
3186,3186,full-time,53493,Tazzy,10,2015-11-15
3187,3187,full-time,64528,Quinu,14,2011-04-05
3188,3188,full-time,55026,Yodoo,8,2016-12-24
3189,3189,full-time,47187,Lazzy,10,2015-04-25
3190,3190,part-time,23469,Photospace,2,2023-01-27
3191,3191,full-time,3623805,Jayo,4,2021-07-22
3192,3192,full-time,52022,Tanoodle,6,2018-12-31
3193,3193,part-time,24118,Buzzster,8,2017-07-13
3194,3194,unemployed,0,N/A,0,
3195,3195,full-time,76417,Devpoint,8,2017-11-18
3196,3196,full-time,66171,Twimbo,10,2015-05-04
3197,3197,full-time,73164,Voomm,14,2011-01-07
3198,3198,full-time,108987,Pixoboo,14,2011-06-16
3199,3199,full-time,49087,JumpXS,11,2014-02-19
3200,3200,full-time,66487,Buzzdog,3,2021-12-16
3201,3201,full-time,81370,Teklist,1,2024-03-12
3202,3202,part-time,29756,Chatterpoint,12,2013-05-25
3203,3203,full-time,60123,Myworks,3,2022-04-07
3204,3204,full-time,68813,Cogidoo,5,2020-11-06
3205,3205,full-time,84763,Voomm,2,2023-11-29
3206,3206,self-employed,120973,Freelance,,
3207,3207,full-time,65604,Mycat,7,2018-06-21
3208,3208,full-time,52246,Voonte,11,2014-11-02
3209,3209,full-time,78489,Browsezoom,7,2018-06-22
3210,3210,self-employed,70889,self-employed,,
3211,3211,full-time,56266,Kazu,11,2014-04-23
3212,3212,part-time,26916,Pixoboo,7,2018-07-22
3213,3213,full-time,98255,Vidoo,9,2016-07-10
3214,3214,self-employed,49734,Freelance,,
3215,3215,full-time,40137,Photobug,3,2022-02-05
3216,3216,full-time,41881,Teklist,7,2017-12-09
3217,3217,full-time,418876,Voonyx,6,2019-06-08
3218,3218,full-time,158804,Skivee,15,2010-02-28
3219,3219,full-time,98618,Ntags,6,2019-07-23
3220,3220,full-time,2016592,Blogtag,14,2011-06-13
3221,3221,self-employed,45718,Freelance,,
3222,3222,full-time,266119,Centimia,11,2013-12-02
3223,3223,full-time,57372,Devpulse,10,2015-11-19
3224,3224,full-time,79594,Rhyzio,5,2019-12-01
3225,3225,self-employed,77021,self-employed,,
3226,3226,full-time,50337,Riffpedia,3,2022-05-24
3227,3227,full-time,47990,Zazio,15,2010-11-08
3228,3228,full-time,84896,Brightdog,4,2021-03-18
3229,3229,full-time,962780,Meetz,15,2010-01-22
3230,3230,full-time,70700,Tekfly,5,2020-08-22
3231,3231,full-time,70822,Skyba,14,2011-02-23
3232,3232,full-time,43937,Lazzy,1,2024-04-27
