loan_id,application_id,customer_id,start_date,loan_duration_months,original_amount,interest_rate,current_status,remaining_balance
857,1116,4288,2020-06-30,48,43900,8.34,Paid Off,0.0
858,1117,4764,2018-06-09,12,4300,9.19,Paid Off,0.0
859,1118,3604,2022-05-24,48,8800,18.03,Active,1473.38
860,1119,4124,2021-12-29,48,18400,8.29,Late,448.61
861,1120,373,2021-02-17,24,7500,7.73,Paid Off,0.0
862,1121,2745,2019-04-02,48,11700,12.9,Paid Off,0.0
863,1122,3217,2023-07-25,48,44000,8.44,Active,20144.88
864,1123,4835,2021-12-13,24,9500,7.91,Defaulted,4141.08
865,1124,2390,2021-09-18,48,13200,17.92,Paid Off,0.0
866,1125,190,2021-07-02,60,27400,9.67,Active,4458.64
867,1126,3850,2022-03-11,12,1900,7.9,Paid Off,0.0
868,1127,1727,2020-04-29,48,74100,12.39,Paid Off,0.0
869,1129,2193,2022-05-12,36,5800,9.3,Paid Off,0.0
870,1130,4607,2020-11-14,24,7800,18.23,Paid Off,0.0
871,1131,4615,2018-12-15,48,66100,8.11,Paid Off,0.0
872,1132,2939,2021-09-30,24,9300,8.06,Paid Off,0.0
873,1133,1312,2020-03-14,60,37500,22.16,Paid Off,0.0
874,1134,3524,2020-07-21,24,19500,16.84,Defaulted,8923.15
875,1135,3330,2018-02-01,24,8200,15.68,Paid Off,0.0
876,1136,3535,2023-03-08,60,27200,9.5,Active,14295.79
877,1137,446,2018-11-24,24,3300,8.6,Paid Off,0.0
878,1138,469,2019-07-25,48,18100,18.58,Paid Off,0.0
879,1139,3997,2022-12-04,24,14200,11.34,Paid Off,0.0
880,1141,1766,2018-05-18,48,7000,9.19,Paid Off,0.0
881,1142,3959,2022-02-28,48,25800,9.91,Active,1927.79
882,1143,401,2019-11-25,12,2900,12.24,Paid Off,0.0
883,1144,2141,2020-10-07,24,2900,16.69,Paid Off,0.0
884,1145,4985,2023-10-04,60,44700,8.3,Active,28288.21
885,1146,3609,2018-03-27,60,29600,19.97,Paid Off,0.0
886,1147,1658,2021-02-06,48,19800,7.88,Defaulted,9011.04
887,1148,1492,2022-12-09,48,92800,13.05,Active,30057.06
888,1149,1265,2019-04-25,36,21500,7.54,Defaulted,9550.59
889,1150,1894,2023-07-19,48,38200,15.48,Active,18799.42
890,1153,344,2021-07-12,60,97400,11.81,Active,16518.24
891,1154,4276,2019-10-07,24,8500,15.88,Paid Off,0.0
892,1155,3393,2023-02-12,48,49900,10.2,Active,17820.17
893,1156,307,2021-07-26,48,21200,10.35,Paid Off,0.0
894,1159,1414,2023-07-19,24,24500,9.83,Paid Off,0.0
895,1161,775,2021-10-17,48,7400,14.44,Paid Off,0.0
896,1162,3694,2019-09-24,36,18100,15.06,Paid Off,0.0
897,1163,3825,2023-01-25,24,4400,13.82,Paid Off,0.0
898,1164,3167,2019-12-18,48,11800,7.97,Paid Off,0.0
899,1165,3949,2019-08-13,36,24100,12.04,Paid Off,0.0
900,1166,4606,2018-09-19,60,46000,11.6,Paid Off,0.0
901,1167,4820,2018-01-03,24,18600,8.76,Paid Off,0.0
902,1168,2399,2019-12-26,60,35200,9.77,Paid Off,0.0
903,1169,3291,2023-05-31,60,76800,12.65,Active,44390.89
904,1170,2730,2020-10-07,36,15000,8.06,Paid Off,0.0
905,1171,2853,2018-10-17,24,9500,18.21,Paid Off,0.0
906,1172,1601,2021-05-06,12,2400,14.38,Paid Off,0.0
907,1173,911,2020-11-17,12,2800,11.01,Paid Off,0.0
908,1174,2550,2021-11-23,12,3100,17.42,Paid Off,0.0
909,1177,3157,2019-12-12,24,8500,19.51,Defaulted,3944.57
910,1179,191,2019-12-28,24,24300,7.21,Paid Off,0.0
911,1180,3750,2021-09-19,24,24500,13.89,Paid Off,0.0
912,1181,198,2022-06-24,12,4300,11.33,Paid Off,0.0
913,1182,4816,2020-09-03,12,4900,8.24,Paid Off,0.0
914,1183,4075,2021-11-16,36,6900,13.61,Paid Off,0.0
915,1184,4682,2021-10-23,36,13200,9.55,Defaulted,5960.64
916,1186,1826,2022-06-15,60,25500,9.14,Active,9361.14
917,1187,520,2023-03-20,24,6800,13.37,Paid Off,0.0
918,1189,3182,2020-06-05,48,23300,10.16,Paid Off,0.0
919,1190,3283,2023-08-28,48,10600,11.45,Active,5235.13
920,1192,1380,2022-04-08,24,6700,21.14,Paid Off,0.0
921,1193,2649,2022-12-10,24,22700,10.73,Paid Off,0.0
922,1194,3022,2022-04-07,24,6100,9.1,Paid Off,0.0
923,1196,4478,2021-08-23,60,38900,17.9,Active,8244.19
924,1198,1544,2019-08-29,48,43200,14.92,Paid Off,0.0
925,1199,3815,2019-08-01,24,5100,7.72,Paid Off,0.0
926,1200,773,2018-04-19,24,23100,11.73,Paid Off,0.0
927,1201,4709,2020-12-28,24,8800,11.03,Paid Off,0.0
928,1204,1838,2018-09-22,48,14500,19.75,Paid Off,0.0
929,1206,2293,2022-03-04,48,26000,8.86,Active,2534.19
930,1210,3990,2020-05-22,48,39700,8.6,Paid Off,0.0
931,1215,301,2018-02-17,36,8200,12.77,Paid Off,0.0
932,1216,2486,2018-04-23,24,24100,14.48,Defaulted,10890.09
933,1217,1272,2019-07-04,24,2600,14.13,Paid Off,0.0
934,1218,1524,2022-03-07,12,3200,15.64,Defaulted,1393.99
935,1219,904,2018-11-30,24,13500,10.13,Paid Off,0.0
936,1220,1144,2018-06-19,36,24900,15.26,Paid Off,0.0
937,1221,4929,2021-01-02,24,7700,15.78,Paid Off,0.0
938,1222,748,2023-04-16,48,6100,20.14,Active,2732.35
939,1223,2380,2019-07-23,12,4200,7.63,Paid Off,0.0
940,1224,914,2020-09-02,24,8400,7.42,Defaulted,3651.58
941,1225,3536,2019-12-24,48,22100,8.22,Paid Off,0.0
942,1226,694,2019-04-20,12,2800,9.21,Paid Off,0.0
943,1227,1123,2023-01-20,36,21800,7.59,Active,1345.26
944,1229,2662,2022-03-10,36,11900,12.51,Defaulted,5502.33
945,1230,1666,2020-10-11,24,13000,9.88,Paid Off,0.0
946,1231,3021,2022-08-20,48,16000,13.46,Active,3686.3
947,1233,409,2021-10-16,24,7900,8.9,Paid Off,0.0
948,1234,3774,2020-09-28,12,3800,12.67,Paid Off,0.0
949,1235,2030,2022-11-25,48,21100,16.14,Active,6602.57
950,1236,3809,2020-09-21,48,16500,12.38,Paid Off,0.0
951,1237,2458,2023-05-19,24,10400,11.05,Paid Off,0.0
952,1239,943,2021-01-12,12,4100,15.8,Paid Off,0.0
953,1240,340,2022-11-06,48,27200,10.01,Active,7847.91
954,1243,613,2020-12-05,24,4300,9.78,Defaulted,1893.94
955,1244,43,2021-11-22,48,36100,18.64,Paid Off,0.0
956,1245,2138,2023-07-21,36,6600,9.24,Active,1628.01
957,1246,4218,2017-12-27,24,4300,19.75,Paid Off,0.0
958,1247,172,2023-02-14,60,42500,20.53,Active,24454.74
959,1249,2661,2021-10-04,36,24300,13.06,Paid Off,0.0
960,1253,4678,2018-01-22,24,3900,9.24,Paid Off,0.0
961,1254,234,2023-09-12,24,24200,7.25,Paid Off,0.0
962,1255,4543,2022-12-15,36,12600,7.29,Active,388.36
963,1257,3205,2019-04-24,60,63900,16.66,Paid Off,0.0
964,1258,522,2022-05-12,36,7300,13.77,Paid Off,0.0
965,1260,2246,2021-08-06,60,38500,21.07,Active,8613.87
966,1261,3209,2018-12-02,24,4400,12.43,Paid Off,0.0
967,1262,1993,2018-08-24,24,13700,10.62,Defaulted,6062.16
968,1263,4901,2018-04-07,48,10900,7.63,Paid Off,0.0
969,1264,1718,2022-05-09,24,5500,18.49,Paid Off,0.0
970,1265,4646,2020-02-23,48,42000,10.27,Paid Off,0.0
971,1267,820,2022-01-11,24,5400,10.93,Paid Off,0.0
972,1268,2039,2020-07-27,24,21000,16.69,Paid Off,0.0
973,1269,3479,2019-11-18,48,8100,18.96,Paid Off,0.0
974,1271,1076,2023-09-22,24,21900,18.44,Paid Off,0.0
975,1272,1632,2019-03-07,60,35700,8.71,Paid Off,0.0
976,1273,3709,2022-03-07,36,17400,12.78,Paid Off,0.0
977,1276,2714,2023-04-09,24,11500,7.34,Paid Off,0.0
978,1277,1390,2022-08-01,36,14800,18.17,Paid Off,0.0
979,1278,4263,2023-07-23,60,36300,17.56,Active,23199.28
980,1279,2535,2021-01-06,24,7400,13.14,Paid Off,0.0
981,1281,1598,2019-01-31,48,6800,18.28,Paid Off,0.0
982,1282,510,2019-05-17,24,5300,17.66,Paid Off,0.0
983,1283,1875,2018-08-15,12,2400,6.97,Paid Off,0.0
984,1284,2743,2018-09-14,24,7300,11.27,Paid Off,0.0
985,1286,2362,2020-11-09,48,5900,8.29,Paid Off,0.0
986,1287,509,2019-05-11,36,24800,18.2,Paid Off,0.0
987,1288,4219,2019-06-08,48,9700,18.0,Paid Off,0.0
988,1289,1386,2023-12-23,12,4900,11.52,Paid Off,0.0
989,1290,3952,2022-05-09,24,6200,13.55,Paid Off,0.0
990,1291,3053,2021-06-03,24,8900,8.87,Paid Off,0.0
991,1292,205,2018-12-18,12,1200,8.71,Paid Off,0.0
992,1293,188,2018-09-06,24,24800,16.45,Paid Off,0.0
993,1294,4939,2023-08-13,24,7200,8.6,Paid Off,0.0
994,1295,3,2020-10-01,48,20900,21.87,Defaulted,10929.25
995,1296,1645,2022-06-19,12,4600,15.12,Paid Off,0.0
996,1297,3878,2021-10-25,48,11400,15.65,Paid Off,0.0
997,1298,565,2023-03-28,36,9100,21.29,Active,1317.83
998,1299,4024,2018-09-03,60,34300,18.12,Paid Off,0.0
999,1301,1185,2017-12-27,60,33100,7.85,Paid Off,0.0
1000,1302,203,2020-01-05,12,1400,8.02,Paid Off,0.0
1001,1303,3175,2021-06-09,48,26000,19.67,Paid Off,0.0
1002,1305,3445,2022-11-14,24,1200,7.21,Paid Off,0.0
1003,1306,616,2019-06-12,24,21700,13.03,Paid Off,0.0
1004,1307,3218,2018-09-12,24,1900,8.28,Paid Off,0.0
1005,1308,3353,2023-11-30,36,15400,17.11,Active,6025.79
1006,1309,273,2020-07-08,24,5100,19.13,Paid Off,0.0
1007,1310,3227,2020-04-08,60,25700,7.92,Paid Off,0.0
1008,1312,312,2021-10-09,24,5100,12.36,Paid Off,0.0
1009,1313,4563,2023-01-24,24,23000,12.36,Paid Off,0.0
1010,1314,3915,2023-04-12,36,21800,17.87,Active,3763.71
1011,1315,4537,2019-07-31,36,9700,9.1,Paid Off,0.0
1012,1316,2989,2019-04-05,60,29000,12.38,Paid Off,0.0
1013,1318,3691,2018-07-20,48,12400,7.91,Defaulted,5645.1
1014,1319,2014,2023-01-04,60,25400,9.04,Active,12419.14
1015,1322,889,2020-03-11,12,3900,7.17,Paid Off,0.0
1016,1323,2042,2021-09-05,48,8000,19.33,Paid Off,0.0
1017,1324,3320,2020-02-13,36,23500,15.1,Paid Off,0.0
1018,1325,2040,2023-05-02,24,16500,9.69,Paid Off,0.0
1019,1326,4156,2023-07-17,48,10300,11.88,Active,4888.63
1020,1328,4455,2023-08-31,24,3600,7.9,Paid Off,0.0
1021,1329,1141,2019-03-26,48,14800,7.92,Paid Off,0.0
1022,1330,2076,2019-09-02,24,14500,9.24,Paid Off,0.0
1023,1331,4825,2019-12-02,24,5100,13.78,Paid Off,0.0
1024,1332,1237,2021-05-08,36,9900,12.33,Paid Off,0.0
1025,1333,2795,2018-08-07,12,2500,7.93,Paid Off,0.0
1026,1334,3409,2022-01-08,48,6400,13.79,Late,342.52
1027,1335,1193,2020-05-05,36,15800,17.28,Defaulted,7580.39
1028,1336,1373,2023-07-05,48,55700,18.56,Active,28241.63
1029,1340,4055,2020-11-12,24,8400,15.66,Paid Off,0.0
1030,1341,4136,2020-04-29,24,2800,11.98,Paid Off,0.0
1031,1342,1783,2022-12-04,48,24000,17.02,Active,8171.83
1032,1344,709,2018-12-02,36,14300,7.81,Paid Off,0.0
1033,1345,3971,2019-06-14,48,14200,21.54,Paid Off,0.0
1034,1346,4357,2023-10-16,24,22100,20.16,Paid Off,0.0
1035,1348,2207,2018-09-16,24,8600,10.48,Paid Off,0.0
1036,1349,2729,2023-01-05,24,6400,7.92,Paid Off,0.0
1037,1350,2454,2023-07-25,36,12100,19.15,Active,3313.32
1038,1351,3087,2020-12-17,60,67800,9.23,Active,1404.2
1039,1353,229,2019-03-26,12,1000,18.57,Paid Off,0.0
1040,1354,4844,2022-01-17,24,8400,7.38,Defaulted,3650.76
1041,1356,3911,2023-06-16,48,21900,14.33,Active,10180.56
1042,1357,3397,2023-01-20,36,10400,12.38,Late,684.04
1043,1358,3507,2022-07-01,60,136000,19.84,Active,60731.88
1044,1360,2846,2021-07-05,36,7600,19.02,Paid Off,0.0
1045,1361,1209,2020-11-20,12,4600,21.08,Paid Off,0.0
1046,1362,3220,2023-01-17,12,1600,12.17,Paid Off,0.0
1047,1363,4932,2019-07-08,24,3300,9.78,Defaulted,1453.49
1048,1365,518,2020-03-16,24,13800,8.03,Paid Off,0.0
1049,1366,4189,2018-10-23,48,34800,12.92,Paid Off,0.0
1050,1367,2750,2022-06-11,36,9200,8.51,Paid Off,0.0
1051,1368,1919,2022-02-07,48,16600,7.69,Active,1193.2
1052,1369,2877,2019-04-07,24,4100,18.12,Paid Off,0.0
1053,1372,2248,2023-06-06,24,4800,10.28,Paid Off,0.0
1054,1375,382,2022-03-01,24,8500,11.6,Paid Off,0.0
1055,1376,3912,2018-11-01,12,2700,7.88,Paid Off,0.0
1056,1377,4212,2022-03-19,60,48400,13.61,Active,16251.85
1057,1378,2905,2020-05-16,24,13700,9.97,Paid Off,0.0
1058,1379,440,2022-01-24,60,49000,15.39,Active,14980.01
1059,1380,4264,2019-11-08,24,11600,21.15,Paid Off,0.0
1060,1381,405,2022-12-17,36,5900,11.14,Active,191.77
1061,1382,4910,2023-10-18,24,2500,13.08,Paid Off,0.0
1062,1383,4020,2022-04-01,48,40400,12.09,Active,5171.03
1063,1385,396,2019-02-07,48,15700,13.48,Paid Off,0.0
1064,1386,4767,2019-03-05,60,94600,16.21,Paid Off,0.0
1065,1387,3436,2021-11-05,12,3200,13.85,Defaulted,1387.07
1066,1389,4548,2023-03-12,48,15000,9.88,Active,5668.38
1067,1391,4819,2022-06-18,24,12400,18.98,Paid Off,0.0
1068,1392,2007,2021-09-10,60,25200,8.0,Active,4927.19
1069,1393,4605,2021-07-22,36,9500,9.79,Paid Off,0.0
1070,1394,4359,2019-08-10,36,23800,13.06,Paid Off,0.0
1071,1395,3031,2022-12-02,24,3800,18.36,Defaulted,1752.87
1072,1396,1853,2022-03-21,36,9200,17.57,Paid Off,0.0
1073,1398,577,2018-05-09,24,19700,11.72,Paid Off,0.0
1074,1399,1630,2018-06-20,60,30900,11.58,Paid Off,0.0
1075,1400,4994,2020-01-26,48,27200,13.23,Defaulted,13088.6
1076,1401,4343,2018-06-27,24,5800,7.42,Paid Off,0.0
1077,1402,1850,2021-09-14,24,4300,15.45,Paid Off,0.0
1078,1403,3644,2023-05-21,36,7300,16.02,Active,1470.83
1079,1404,1389,2018-12-24,36,15900,7.94,Paid Off,0.0
1080,1405,2972,2017-12-29,36,20100,12.1,Paid Off,0.0
1081,1409,3280,2023-01-01,48,12600,11.94,Active,4311.45
1082,1411,1488,2020-02-06,36,6700,16.54,Paid Off,0.0
1083,1412,4763,2022-12-24,60,83500,10.66,Active,40224.67
1084,1413,4247,2019-01-02,48,8400,8.12,Defaulted,3832.71
1085,1414,1971,2022-02-17,12,2600,8.74,Defaulted,1110.91
1086,1416,4457,2023-10-14,24,8600,15.09,Paid Off,0.0
1087,1417,1685,2021-08-16,24,3900,10.53,Paid Off,0.0
1088,1418,1384,2023-03-11,24,3500,15.38,Paid Off,0.0
1089,1419,1271,2022-11-24,60,36700,18.22,Active,18715.33
1090,1420,827,2020-07-27,60,80800,12.84,Defaulted,38592.04
1091,1421,3418,2020-11-20,60,26100,15.82,Paid Off,0.0
1092,1423,4532,2020-11-20,60,59200,13.17,Paid Off,0.0
1093,1425,1201,2020-08-31,48,31800,14.41,Paid Off,0.0
1094,1427,3118,2020-01-08,12,3400,9.42,Defaulted,1455.53
1095,1428,260,2018-12-01,24,5700,17.26,Defaulted,2614.11
1096,1429,2786,2021-11-18,12,1400,7.64,Paid Off,0.0
1097,1430,4485,2022-05-31,60,58600,14.01,Active,22025.62
1098,1431,4999,2020-11-03,60,31800,19.23,Defaulted,16408.0
1099,1432,3224,2021-02-24,36,16200,18.78,Paid Off,0.0
1100,1433,986,2018-12-13,36,12000,8.66,Paid Off,0.0
1101,1435,502,2021-05-19,24,2600,9.09,Paid Off,0.0
1102,1437,4118,2021-08-22,48,10500,8.86,Paid Off,0.0
1103,1439,475,2022-01-16,24,10700,9.77,Paid Off,0.0
1104,1440,2975,2021-12-19,12,2000,11.45,Paid Off,0.0
1105,1441,2006,2021-04-25,24,1400,12.25,Paid Off,0.0
1106,1442,154,2023-06-30,24,8700,7.85,Paid Off,0.0
1107,1443,2842,2018-07-25,48,15200,7.65,Paid Off,0.0
1108,1444,3771,2021-02-24,60,41600,21.42,Active,3287.75
1109,1445,3345,2023-02-25,12,1300,19.86,Defaulted,572.93
1110,1446,64,2022-12-19,24,12900,18.55,Paid Off,0.0
1111,1447,4893,2019-07-18,36,20800,10.05,Paid Off,0.0
1112,1448,1518,2021-04-01,36,23200,21.51,Paid Off,0.0
1113,1449,169,2018-12-02,36,6900,19.67,Defaulted,3370.34
1114,1450,4808,2018-07-31,24,8200,14.67,Paid Off,0.0
1115,1452,4483,2019-09-03,24,1100,18.44,Defaulted,507.62
1116,1454,4407,2017-12-23,48,34000,8.06,Paid Off,0.0
1117,1455,1745,2023-08-08,60,27300,11.39,Active,16899.4
1118,1456,1538,2021-07-14,48,86600,10.38,Paid Off,0.0
1119,1457,164,2023-12-08,48,32500,9.87,Active,18512.18
1120,1458,4481,2018-05-26,48,9100,10.1,Paid Off,0.0
1121,1459,2332,2021-12-17,60,48000,10.91,Active,12715.41
1122,1460,1896,2023-08-24,48,8600,13.41,Active,4329.92
1123,1463,265,2020-01-27,48,43000,15.47,Paid Off,0.0
1124,1466,3329,2020-09-03,24,7400,12.16,Paid Off,0.0
1125,1467,4755,2022-09-12,60,43800,12.26,Active,19222.77
1126,1468,3888,2019-04-20,48,32000,8.62,Paid Off,0.0
1127,1470,2295,2019-09-06,24,8100,11.58,Paid Off,0.0
1128,1471,4431,2019-03-08,48,21600,9.3,Paid Off,0.0
1129,1472,4439,2022-03-15,24,21900,11.7,Defaulted,9748.09
1130,1474,3471,2023-12-03,12,3900,10.73,Paid Off,0.0
1131,1475,898,2017-12-28,48,5000,11.13,Paid Off,0.0
1132,1476,531,2018-12-10,12,2400,8.38,Paid Off,0.0
1133,1477,2383,2023-06-19,36,10800,16.26,Active,2528.69
1134,1478,3036,2020-03-04,24,4900,14.45,Paid Off,0.0
1135,1480,3833,2022-01-29,24,6400,7.19,Paid Off,0.0
1136,1481,2110,2020-01-25,60,85700,13.86,Paid Off,0.0
1137,1482,3966,2018-04-05,12,1000,7.59,Defaulted,425.88
1138,1483,2175,2023-06-18,60,51000,19.3,Active,32300.91
1139,1484,2448,2020-08-26,36,9000,10.24,Paid Off,0.0
1140,1485,61,2019-07-15,48,46200,12.54,Paid Off,0.0
1141,1486,1377,2020-09-28,48,5800,16.09,Paid Off,0.0
1142,1487,3754,2018-03-20,48,39300,11.62,Paid Off,0.0
1143,1488,4871,2018-10-14,24,14300,13.88,Paid Off,0.0
1144,1490,896,2018-11-26,24,9300,17.0,Paid Off,0.0
1145,1491,323,2018-02-09,60,41400,8.65,Paid Off,0.0
1146,1492,3940,2019-03-24,24,2800,9.06,Paid Off,0.0
1147,1493,1167,2021-11-19,60,27800,10.85,Active,6820.86
1148,1494,4395,2021-08-17,48,5800,18.38,Defaulted,2935.74
1149,1495,3938,2019-07-18,48,31500,9.61,Paid Off,0.0
1150,1496,1876,2022-10-03,36,7600,16.46,Paid Off,0.0
1151,1497,3844,2021-01-29,12,4900,12.16,Paid Off,0.0
1152,1498,1223,2022-08-27,24,3800,15.21,Paid Off,0.0
1153,1499,2354,2022-07-25,12,1200,10.59,Paid Off,0.0
1154,1500,1682,2020-03-20,48,40800,10.79,Paid Off,0.0
1155,1501,284,2022-05-08,48,77600,7.65,Active,11042.62
1156,1503,1106,2020-08-07,36,14400,10.04,Paid Off,0.0
1157,1504,1440,2020-06-11,36,6900,15.89,Paid Off,0.0
1158,1505,4169,2022-09-05,24,24600,8.38,Paid Off,0.0
1159,1507,18,2023-08-18,48,5800,16.19,Active,2998.81
1160,1508,658,2021-05-04,36,5600,17.48,Paid Off,0.0
1161,1509,674,2018-12-17,12,1800,12.04,Defaulted,776.29
1162,1510,4960,2018-02-15,24,9800,7.09,Paid Off,0.0
1163,1511,1024,2023-11-16,48,38300,12.4,Active,21500.5
1164,1513,1044,2023-05-11,24,8600,12.97,Defaulted,3854.55
1165,1516,3602,2018-04-20,24,21300,13.23,Defaulted,9560.2
1166,1517,2974,2018-05-09,60,70700,9.77,Paid Off,0.0
1167,1518,913,2021-10-30,60,38700,13.03,Active,9089.67
1168,1519,4647,2020-08-09,24,2200,12.49,Paid Off,0.0
1169,1520,3718,2022-08-31,24,2800,7.64,Defaulted,1218.69
1170,1526,2940,2022-05-12,48,21000,7.72,Active,2991.77
1171,1528,2822,2020-01-03,12,3500,10.23,Paid Off,0.0
1172,1529,3705,2022-09-15,24,8700,12.25,Paid Off,0.0
1173,1530,407,2021-12-23,48,16300,9.06,Active,403.05
1174,1531,4916,2023-11-07,48,20900,7.78,Active,11258.77
1175,1532,4068,2019-03-07,24,6400,11.26,Paid Off,0.0
1176,1533,4370,2021-04-21,48,7700,12.77,Paid Off,0.0
1177,1536,3817,2018-07-17,24,16400,19.36,Paid Off,0.0
1178,1537,107,2022-12-01,12,2800,20.03,Paid Off,0.0
1179,1539,1622,2021-02-16,36,9100,16.61,Paid Off,0.0
1180,1541,4297,2018-03-14,36,7500,13.47,Paid Off,0.0
1181,1542,1196,2018-10-11,24,6000,17.59,Paid Off,0.0
1182,1543,2751,2018-07-16,12,2700,15.21,Paid Off,0.0
1183,1544,2288,2022-06-09,24,4100,13.88,Paid Off,0.0
1184,1545,3497,2020-06-30,48,45400,9.74,Paid Off,0.0
1185,1546,2055,2020-02-26,60,30900,15.36,Paid Off,0.0
1186,1547,3155,2019-06-17,48,20700,18.85,Defaulted,10524.48
1187,1550,3837,2023-11-20,48,43900,10.4,Late,24214.88
1188,1551,124,2022-05-01,24,4400,8.94,Paid Off,0.0
1189,1552,1019,2019-11-27,24,7700,15.67,Paid Off,0.0
1190,1553,4854,2021-04-17,48,46000,11.33,Defaulted,21709.37
1191,1555,4508,2022-08-06,48,19400,12.22,Active,4390.22
1192,1557,903,2019-05-08,24,2700,9.05,Paid Off,0.0
1193,1558,1278,2020-01-03,12,4600,6.91,Paid Off,0.0
1194,1559,465,2019-01-07,12,1500,7.09,Paid Off,0.0
1195,1561,1724,2021-04-28,48,6500,7.57,Paid Off,0.0
1196,1562,101,2021-07-24,60,43000,12.76,Active,7425.18
1197,1564,2596,2023-07-06,48,65600,7.63,Active,29774.66
1198,1565,3298,2022-04-25,60,40400,11.07,Active,13784.23
1199,1566,1648,2020-03-06,60,50000,16.22,Defaulted,24899.08
1200,1567,3299,2021-01-16,24,1300,11.81,Paid Off,0.0
1201,1568,4174,2022-08-01,36,7700,8.37,Defaulted,3443.82
1202,1570,4533,2019-06-09,48,5300,17.87,Paid Off,0.0
1203,1571,3287,2023-02-25,12,2700,8.84,Paid Off,0.0
1204,1572,454,2020-07-26,36,15500,7.48,Paid Off,0.0
1205,1573,652,2023-08-19,60,47000,13.88,Active,29778.84
1206,1576,1927,2018-06-24,36,23300,9.39,Paid Off,0.0
1207,1578,37,2022-03-11,12,2900,13.32,Paid Off,0.0
1208,1579,300,2021-11-29,24,2100,11.7,Paid Off,0.0
1209,1580,3695,2018-12-05,60,30100,12.34,Defaulted,14285.55
1210,1581,2860,2022-01-19,24,17700,10.02,Paid Off,0.0
1211,1582,3939,2021-01-07,48,6700,10.76,Paid Off,0.0
1212,1584,671,2020-05-26,12,1200,8.53,Paid Off,0.0
1213,1585,1618,2021-04-11,24,7100,15.74,Paid Off,0.0
1214,1586,2742,2020-08-05,48,34600,16.59,Paid Off,0.0
1215,1587,908,2019-10-21,48,43300,12.03,Paid Off,0.0
1216,1588,575,2019-08-13,48,11600,17.84,Paid Off,0.0
1217,1589,3048,2021-04-28,36,6800,21.41,Paid Off,0.0
1218,1590,3318,2023-05-16,60,37900,18.72,Active,23272.66
1219,1593,1259,2018-04-14,48,31100,12.05,Paid Off,0.0
1220,1594,1750,2023-03-12,48,37100,9.97,Active,14035.02
1221,1596,2439,2021-05-11,24,5700,7.65,Paid Off,0.0
1222,1598,4103,2019-12-08,24,4600,7.75,Paid Off,0.0
1223,1599,215,2023-12-14,24,18500,9.25,Active,840.81
1224,1600,1576,2019-12-27,36,5700,8.26,Paid Off,0.0
1225,1602,3142,2021-11-12,36,9100,9.05,Paid Off,0.0
1226,1604,4230,2022-09-22,24,16400,10.28,Paid Off,0.0
1227,1606,3511,2018-11-03,24,1600,18.87,Paid Off,0.0
1228,1607,3556,2019-11-28,24,5900,9.04,Paid Off,0.0
1229,1608,508,2020-01-23,48,37600,14.22,Paid Off,0.0
1230,1611,1513,2019-08-22,60,49800,10.02,Paid Off,0.0
1231,1613,3480,2021-11-27,24,6600,10.4,Paid Off,0.0
1232,1614,391,2019-03-25,24,7300,9.19,Paid Off,0.0
1233,1615,4507,2022-09-12,48,8400,16.71,Active,2236.41
1234,1616,1604,2023-08-05,36,24800,12.18,Active,7069.05
1235,1617,2378,2020-01-05,36,23100,21.22,Paid Off,0.0
1236,1619,1274,2022-08-12,48,7000,10.27,Active,1539.4
1237,1620,1649,2022-05-31,24,2600,20.21,Paid Off,0.0
1238,1621,4335,2020-05-01,24,5600,7.93,Paid Off,0.0
1239,1623,4005,2022-07-25,24,9400,9.13,Paid Off,0.0
1240,1624,832,2023-07-26,48,21200,17.84,Active,10675.39
1241,1625,4179,2019-04-19,12,2100,7.93,Paid Off,0.0
1242,1626,3258,2021-06-07,12,3400,19.92,Paid Off,0.0
1243,1627,1692,2019-03-26,48,9600,16.13,Paid Off,0.0
1244,1628,4025,2018-09-06,48,70100,10.41,Paid Off,0.0
1245,1629,247,2021-12-26,24,3600,9.47,Paid Off,0.0
1246,1630,1574,2023-11-10,48,31000,7.86,Active,16711.85
1247,1631,1703,2019-10-23,24,8800,19.29,Paid Off,0.0
1248,1632,4429,2019-02-09,48,24900,21.87,Paid Off,0.0
1249,1633,2845,2021-04-07,48,46000,7.51,Paid Off,0.0
1250,1634,3327,2020-01-29,12,3800,10.98,Paid Off,0.0
1251,1635,10,2018-10-10,24,9100,9.89,Paid Off,0.0
1252,1636,1637,2021-10-24,48,69700,8.51,Defaulted,31935.15
1253,1637,4238,2018-03-09,48,46300,10.01,Paid Off,0.0
1254,1639,6,2021-06-06,60,45800,8.68,Active,6418.4
1255,1640,4588,2022-01-16,48,6300,9.39,Active,312.22
1256,1641,3104,2019-06-19,48,7700,12.03,Paid Off,0.0
1257,1642,2758,2021-08-31,24,8600,13.76,Paid Off,0.0
1258,1643,4123,2019-07-28,12,3000,7.07,Paid Off,0.0
1259,1644,1099,2021-08-29,36,20600,14.81,Paid Off,0.0
1260,1645,4334,2021-09-14,48,6600,10.89,Paid Off,0.0
1261,1646,3406,2021-06-24,48,22100,11.56,Paid Off,0.0
1262,1647,3615,2023-08-19,60,25800,9.97,Late,15753.98
1263,1648,4328,2019-10-15,48,19100,21.96,Paid Off,0.0
1264,1649,731,2020-08-12,60,43000,10.74,Defaulted,19991.69
1265,1650,1567,2018-07-15,12,2300,6.8,Paid Off,0.0
